Experiment	GeneId	Symbol	Control_transcript	Case_transcript	CDS_control	CDS_case	CDS_change	5_UTR_change	3_UTR_change	Samples
AML	ENSG00000198720.12	ANKRD13B	ENST00000394859.7	ENST00000487527.5	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PADZCG-04,TARGET-20-PARDDY-04,TARGET-20-PARLVL-04,TARGET-20-PASJGZ-04
AML	ENSG00000225190.8	PLEKHM1	ENST00000430334.7	ENST00000580404.5	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PAMYAS-04,TARGET-20-PATDNN-04
AML	ENSG00000225190.8	PLEKHM1	ENST00000430334.7	ENST00000581932.2	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000225190.8	PLEKHM1	ENST00000430334.7	ENST00000579197.5	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000180891.12	CUEDC1	ENST00000577830.5	ENST00000578357.5	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PAKTCX-04,TARGET-20-PASGWH-04
AML	ENSG00000180891.12	CUEDC1	ENST00000577830.5	ENST00000577497.5	1	0	1	1	1	TARGET-20-PAPXRJ-04
AML	ENSG00000180891.12	CUEDC1	ENST00000577830.5	ENST00000582951.5	1	0	1	1	1	TARGET-20-PASHYZ-04
AML	ENSG00000182473.20	EXOC7	ENST00000467929.6	ENST00000405068.3	1	0	1	1	1	TARGET-20-PADZCG-04,TARGET-20-PAKTCX-04
AML	ENSG00000182473.20	EXOC7	ENST00000405068.3	ENST00000467586.5	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000182473.20	EXOC7	ENST00000467929.6	ENST00000589210.5	1	1	1	1	1	TARGET-20-PARYFN-04
AML	ENSG00000182473.20	EXOC7	ENST00000467929.6	ENST00000467586.5	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000169727.12	GPS1	ENST00000580723.5	ENST00000624957.3	0	1	1	1	1	TARGET-20-PASYJI-04
AML	ENSG00000169727.12	GPS1	ENST00000578279.1	ENST00000578642.1	0	0	0	1	0	TARGET-20-PASJGZ-04
AML	ENSG00000169727.12	GPS1	ENST00000578552.5	ENST00000584229.1	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000169727.12	GPS1	ENST00000392358.6	ENST00000583486.1	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000169727.12	GPS1	ENST00000578552.5	ENST00000583486.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000141551.14	CSNK1D	ENST00000584472.5	ENST00000581660.5	0	0	0	1	0	TARGET-20-PASGWH-04
AML	ENSG00000141551.14	CSNK1D	ENST00000581660.5	ENST00000581241.5	0	0	0	1	0	TARGET-20-PARYFN-04
AML	ENSG00000141551.14	CSNK1D	ENST00000577578.5	ENST00000578501.5	0	0	0	1	0	TARGET-20-PATDNN-04
AML	ENSG00000141551.14	CSNK1D	ENST00000584377.5	ENST00000578501.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000141551.14	CSNK1D	ENST00000584913.1	ENST00000581241.5	0	0	0	1	0	TARGET-20-PARDDY-04
AML	ENSG00000154889.16	MPPE1	ENST00000317235.11	ENST00000592755.1	1	0	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000154889.16	MPPE1	ENST00000589829.5	ENST00000317251.8	0	0	0	1	0	TARGET-20-PASWAJ-04
AML	ENSG00000154889.16	MPPE1	ENST00000592180.1	ENST00000592447.5	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000154889.16	MPPE1	ENST00000592894.5	ENST00000587381.5	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000154889.16	MPPE1	ENST00000317251.8	ENST00000592180.1	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000064666.14	CNN2	ENST00000263097.8	ENST00000348419.7	1	1	1	1	0	TARGET-20-PABLDZ-04,TARGET-20-PARLVL-04,TARGET-20-PATDNN-04
AML	ENSG00000064666.14	CNN2	ENST00000263097.8	ENST00000564572.1	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000064666.14	CNN2	ENST00000562958.6	ENST00000564572.1	1	0	1	1	1	TARGET-20-PADZCG-04
AML	ENSG00000180448.10	HMHA1	ENST00000586378.5	ENST00000590577.2	0	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000180448.10	HMHA1	ENST00000590512.1	ENST00000586378.5	0	0	0	1	0	TARGET-20-PARUNX-04
AML	ENSG00000180448.10	HMHA1	ENST00000586866.5	ENST00000586378.5	1	0	1	1	1	TARGET-20-PARLVL-04
AML	ENSG00000180448.10	HMHA1	ENST00000591293.2	ENST00000592335.2	0	0	0	1	0	TARGET-20-PAKERZ-04
AML	ENSG00000180448.10	HMHA1	ENST00000586937.2	ENST00000590577.2	0	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000141905.17	NFIC	ENST00000589537.1	ENST00000589123.5	0	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PARLVL-04,TARGET-20-PATDNN-04
AML	ENSG00000141905.17	NFIC	ENST00000588839.1	ENST00000443272.2	0	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000141905.17	NFIC	ENST00000589537.1	ENST00000443272.2	0	1	1	1	1	TARGET-20-PASHYZ-04
AML	ENSG00000205744.9	DENND1C	ENST00000381480.6	ENST00000591795.1	1	0	1	1	1	TARGET-20-PAEDKB-04,TARGET-20-PASCRZ-04
AML	ENSG00000205744.9	DENND1C	ENST00000381480.6	ENST00000590818.5	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000205744.9	DENND1C	ENST00000589491.1	ENST00000590444.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000079805.16	DNM2	ENST00000591266.1	ENST00000591118.1	0	0	0	1	0	TARGET-20-PABLDZ-04,TARGET-20-PASCRZ-04
AML	ENSG00000079805.16	DNM2	ENST00000590787.1	ENST00000590806.5	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000079805.16	DNM2	ENST00000593203.1	ENST00000355667.10	0	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000079805.16	DNM2	ENST00000587991.5	ENST00000590787.1	0	0	0	1	0	TARGET-20-PASINN-04
AML	ENSG00000127616.17	SMARCA4	ENST00000585799.5	ENST00000586892.1	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000127616.17	SMARCA4	ENST00000344626.8	ENST00000586921.1	1	0	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000127616.17	SMARCA4	ENST00000585799.5	ENST00000591595.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000127616.17	SMARCA4	ENST00000444061.7	ENST00000586921.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000127616.17	SMARCA4	ENST00000586921.1	ENST00000413806.7	0	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000179115.10	FARSA	ENST00000314606.8	ENST00000423140.6	1	1	1	1	0	TARGET-20-PABLDZ-04,TARGET-20-PAEDKB-04,TARGET-20-PASCRZ-04,TARGET-20-PASMYS-04
AML	ENSG00000179115.10	FARSA	ENST00000314606.8	ENST00000592662.5	1	0	1	1	1	TARGET-20-PASINN-04
AML	ENSG00000254901.7	MEF2BNB	ENST00000585679.1	ENST00000591566.1	1	0	1	1	1	TARGET-20-PAEDKB-04,TARGET-20-PASCRZ-04
AML	ENSG00000254901.7	MEF2BNB	ENST00000585679.1	ENST00000462498.1	1	0	1	1	1	TARGET-20-PASMYS-04
AML	ENSG00000254901.7	MEF2BNB	ENST00000585679.1	ENST00000591398.1	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000254901.7	MEF2BNB	ENST00000585679.1	ENST00000488252.6	1	0	1	1	1	TARGET-20-PASINN-04
AML	ENSG00000105220.14	GPI	ENST00000356487.9	ENST00000415930.7	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000105220.14	GPI	ENST00000586392.1	ENST00000589985.5	0	0	0	1	0	TARGET-20-PASYJI-04
AML	ENSG00000105220.14	GPI	ENST00000356487.9	ENST00000590362.1	1	0	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000105220.14	GPI	ENST00000356487.9	ENST00000589985.5	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000104823.8	ECH1	ENST00000601060.5	ENST00000598707.5	0	0	0	1	0	TARGET-20-PASMYS-04
AML	ENSG00000104823.8	ECH1	ENST00000600178.5	ENST00000597089.5	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000104823.8	ECH1	ENST00000221418.8	ENST00000601333.1	1	0	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000104823.8	ECH1	ENST00000601060.5	ENST00000596118.1	0	0	0	1	0	TARGET-20-PALGKX-04
AML	ENSG00000104823.8	ECH1	ENST00000600178.5	ENST00000594391.5	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000170889.13	RPS9	ENST00000460761.1	ENST00000441429.1	0	1	1	1	1	TARGET-20-PARFAL-04,TARGET-20-PASCRZ-04
AML	ENSG00000170889.13	RPS9	ENST00000484121.5	ENST00000441429.1	0	1	1	1	1	TARGET-20-PARYFN-04
AML	ENSG00000170889.13	RPS9	ENST00000626547.2	ENST00000391753.6	1	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000170889.13	RPS9	ENST00000484121.5	ENST00000391752.5	0	1	1	1	1	TARGET-20-PADYIR-04
AML	ENSG00000083845.8	RPS5	ENST00000196551.7	ENST00000599909.1	1	0	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000083845.8	RPS5	ENST00000196551.7	ENST00000598495.5	1	1	1	0	1	TARGET-20-PASJGZ-04
AML	ENSG00000083845.8	RPS5	ENST00000598807.1	ENST00000601521.5	0	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000083845.8	RPS5	ENST00000596046.1	ENST00000598495.5	1	1	1	1	1	TARGET-20-PASGZS-04
AML	ENSG00000083845.8	RPS5	ENST00000196551.7	ENST00000598098.5	1	1	1	1	1	TARGET-20-PADYIR-04
AML	ENSG00000101294.16	HM13	ENST00000340852.9	ENST00000468559.5	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PASCRZ-04
AML	ENSG00000101294.16	HM13	ENST00000498035.5	ENST00000464508.1	1	0	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000101294.16	HM13	ENST00000474466.5	ENST00000468559.5	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000101294.16	HM13	ENST00000460389.5	ENST00000468559.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000125967.16	NECAB3	ENST00000375238.8	ENST00000607055.1	1	0	1	1	1	TARGET-20-PASJGZ-04
AML	ENSG00000125967.16	NECAB3	ENST00000493590.1	ENST00000478237.5	0	0	0	1	0	TARGET-20-PARYFN-04
AML	ENSG00000125967.16	NECAB3	ENST00000485399.5	ENST00000485976.5	0	0	0	1	0	TARGET-20-PARCVS-04
AML	ENSG00000125967.16	NECAB3	ENST00000375238.8	ENST00000246190.10	1	1	1	1	0	TARGET-20-PASGZS-04
AML	ENSG00000125967.16	NECAB3	ENST00000375238.8	ENST00000478237.5	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000101019.21	UQCC1	ENST00000472559.5	ENST00000359226.6	0	1	1	1	1	TARGET-20-PASJGZ-04
AML	ENSG00000101019.21	UQCC1	ENST00000498651.1	ENST00000359226.6	0	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000101019.21	UQCC1	ENST00000498651.1	ENST00000374380.6	0	1	1	1	1	TARGET-20-PALGKX-04
AML	ENSG00000101019.21	UQCC1	ENST00000349714.9	ENST00000359226.6	1	1	1	1	0	TARGET-20-PASVYA-04
AML	ENSG00000101019.21	UQCC1	ENST00000491040.5	ENST00000349714.9	0	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000099968.17	BCL2L13	ENST00000618481.4	ENST00000485631.1	1	0	1	1	1	TARGET-20-PASMYS-04
AML	ENSG00000099968.17	BCL2L13	ENST00000543133.5	ENST00000618481.4	1	1	1	1	0	TARGET-20-PATDNN-04
AML	ENSG00000099968.17	BCL2L13	ENST00000543133.5	ENST00000399782.5	1	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000099968.17	BCL2L13	ENST00000618481.4	ENST00000418951.6	1	1	1	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000099968.17	BCL2L13	ENST00000611738.4	ENST00000399781.5	1	0	1	1	1	TARGET-20-PASTUH-04
AML	ENSG00000093010.11	COMT	ENST00000449653.5	ENST00000207636.9	1	0	1	1	1	TARGET-20-PASJGZ-04
AML	ENSG00000093010.11	COMT	ENST00000467943.5	ENST00000449653.5	0	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000093010.11	COMT	ENST00000407537.5	ENST00000361682.10	1	1	0	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000093010.11	COMT	ENST00000467943.5	ENST00000403710.5	0	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000093010.11	COMT	ENST00000449653.5	ENST00000467943.5	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000133460.19	SLC2A11	ENST00000467660.5	ENST00000492516.1	0	0	0	1	0	TARGET-20-PASYJI-04
AML	ENSG00000133460.19	SLC2A11	ENST00000255830.7	ENST00000405340.6	0	0	0	1	0	TARGET-20-PASJGZ-04
AML	ENSG00000133460.19	SLC2A11	ENST00000461809.5	ENST00000423972.5	0	0	0	1	0	TARGET-20-PARUNX-04
AML	ENSG00000133460.19	SLC2A11	ENST00000423972.5	ENST00000489322.5	0	0	0	1	0	TARGET-20-PADYIR-04
AML	ENSG00000133460.19	SLC2A11	ENST00000491948.5	ENST00000436643.5	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000100296.13	THOC5	ENST00000397873.6	ENST00000472164.1	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000100296.13	THOC5	ENST00000488052.1	ENST00000397872.5	0	1	1	1	1	TARGET-20-PASJGZ-04
AML	ENSG00000100296.13	THOC5	ENST00000358079.8	ENST00000488052.1	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000100296.13	THOC5	ENST00000488052.1	ENST00000397871.5	0	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000100243.20	CYB5R3	ENST00000352397.9	ENST00000407332.5	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PAKTCX-04,TARGET-20-PATDNN-04
AML	ENSG00000100243.20	CYB5R3	ENST00000470741.1	ENST00000361740.8	0	1	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000100243.20	CYB5R3	ENST00000407332.5	ENST00000352397.9	1	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000100288.19	CHKB	ENST00000489453.1	ENST00000465842.1	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000100288.19	CHKB	ENST00000468532.5	ENST00000479003.5	0	0	0	1	0	TARGET-20-PASJGZ-04
AML	ENSG00000100288.19	CHKB	ENST00000463053.1	ENST00000489453.1	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000100288.19	CHKB	ENST00000468532.5	ENST00000465842.1	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000100288.19	CHKB	ENST00000476289.5	ENST00000481673.5	0	0	0	1	0	TARGET-20-PARDDY-04
AML	ENSG00000094631.18	HDAC6	ENST00000334136.9	ENST00000488543.1	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000094631.18	HDAC6	ENST00000334136.9	ENST00000376619.6	1	1	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000094631.18	HDAC6	ENST00000483506.1	ENST00000486665.5	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000094631.18	HDAC6	ENST00000486665.5	ENST00000498808.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000241343.9	RPL36A	ENST00000465340.5	ENST00000392994.7	0	1	1	1	1	TARGET-20-PAEERJ-04
AML	ENSG00000241343.9	RPL36A	ENST00000465744.5	ENST00000427805.6	0	1	1	1	1	TARGET-20-PARLVL-04
AML	ENSG00000241343.9	RPL36A	ENST00000471855.1	ENST00000372849.8	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000241343.9	RPL36A	ENST00000491851.5	ENST00000465340.5	0	0	0	1	0	TARGET-20-PAEFGT-04
AML	ENSG00000241343.9	RPL36A	ENST00000553110.7	ENST00000372849.8	1	0	1	1	1	TARGET-20-PANLIZ-04
AML	ENSG00000067829.18	IDH3G	ENST00000495356.5	ENST00000427365.6	0	1	1	1	1	TARGET-20-PASMYS-04
AML	ENSG00000067829.18	IDH3G	ENST00000619865.4	ENST00000370093.5	1	1	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000067829.18	IDH3G	ENST00000619865.4	ENST00000495356.5	1	0	1	1	1	TARGET-20-PASJGZ-04
AML	ENSG00000067829.18	IDH3G	ENST00000491235.1	ENST00000427365.6	0	1	1	1	1	TARGET-20-PASGZS-04
AML	ENSG00000067829.18	IDH3G	ENST00000217901.9	ENST00000427365.6	1	1	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000071889.16	FAM3A	ENST00000475657.1	ENST00000612856.4	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000071889.16	FAM3A	ENST00000416319.5	ENST00000434658.6	0	0	0	1	0	TARGET-20-PASJGZ-04
AML	ENSG00000071889.16	FAM3A	ENST00000497506.5	ENST00000612856.4	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000071889.16	FAM3A	ENST00000416319.5	ENST00000369643.5	0	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000071889.16	FAM3A	ENST00000412894.5	ENST00000369643.5	0	1	1	1	1	TARGET-20-PASHYZ-04
AML	ENSG00000177674.15	AGTRAP	ENST00000476309.5	ENST00000471765.1	0	0	0	1	0	TARGET-20-PARLVL-04,TARGET-20-PASJGZ-04
AML	ENSG00000177674.15	AGTRAP	ENST00000494437.1	ENST00000376627.6	0	1	1	1	1	TARGET-20-PASWAJ-04
AML	ENSG00000177674.15	AGTRAP	ENST00000452018.6	ENST00000510878.1	1	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000055070.16	SZRD1	ENST00000471507.5	ENST00000401089.3	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000055070.16	SZRD1	ENST00000476423.5	ENST00000486763.5	0	0	0	1	0	TARGET-20-PARUNX-04
AML	ENSG00000055070.16	SZRD1	ENST00000471507.5	ENST00000401088.8	1	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000127481.14	UBR4	ENST00000486515.1	ENST00000459947.5	0	0	0	1	0	TARGET-20-PAEERJ-04
AML	ENSG00000127481.14	UBR4	ENST00000486515.1	ENST00000494503.1	0	0	0	1	0	TARGET-20-PASGZS-04
AML	ENSG00000127481.14	UBR4	ENST00000486515.1	ENST00000483922.1	0	0	0	1	0	TARGET-20-PAEFGT-04
AML	ENSG00000127481.14	UBR4	ENST00000486515.1	ENST00000375254.7	0	1	1	1	1	TARGET-20-PASPLU-04
AML	ENSG00000117616.17	RSRP1	ENST00000566599.1	ENST00000564413.1	0	0	0	1	0	TARGET-20-PASMYS-04,TARGET-20-PASPLU-04
AML	ENSG00000117616.17	RSRP1	ENST00000569495.5	ENST00000564223.5	0	0	0	1	0	TARGET-20-PATDNN-04
AML	ENSG00000117616.17	RSRP1	ENST00000473314.6	ENST00000564413.1	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000197989.13	SNHG12	ENST00000464115.1	ENST00000461448.5	0	0	0	1	0	TARGET-20-PASXNR-04
AML	ENSG00000197989.13	SNHG12	ENST00000464612.5	ENST00000470977.5	0	0	0	1	0	TARGET-20-PASCGR-04
AML	ENSG00000197989.13	SNHG12	ENST00000461832.1	ENST00000470977.5	0	0	0	1	0	TARGET-20-PATDNN-04
AML	ENSG00000197989.13	SNHG12	ENST00000461832.1	ENST00000483436.5	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000116353.15	MECR	ENST00000463052.5	ENST00000464511.1	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000116353.15	MECR	ENST00000453185.5	ENST00000464511.1	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000116353.15	MECR	ENST00000464915.1	ENST00000475773.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000116353.15	MECR	ENST00000475773.5	ENST00000473030.5	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000162522.10	KIAA1522	ENST00000401073.6	ENST00000373481.7	1	1	1	1	0	TARGET-20-PABLDZ-04,TARGET-20-PARDDY-04,TARGET-20-PASHYZ-04,TARGET-20-PASVYA-04
AML	ENSG00000004455.16	AK2	ENST00000491241.1	ENST00000466029.1	0	0	0	1	0	TARGET-20-PASMYS-04
AML	ENSG00000004455.16	AK2	ENST00000551979.1	ENST00000482191.1	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000004455.16	AK2	ENST00000466029.1	ENST00000551979.1	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000004455.16	AK2	ENST00000482191.1	ENST00000480134.5	0	1	1	1	1	TARGET-20-PADZCG-04
AML	ENSG00000116544.11	DLGAP3	ENST00000235180.4	ENST00000373347.5	1	1	0	1	0	TARGET-20-PAKERZ-04,TARGET-20-PAKIWK-04,TARGET-20-PAPXRJ-04
AML	ENSG00000116544.11	DLGAP3	ENST00000235180.4	ENST00000495979.1	1	0	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000054116.11	TRAPPC3	ENST00000373166.7	ENST00000462715.1	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000054116.11	TRAPPC3	ENST00000373166.7	ENST00000469757.1	1	0	1	1	1	TARGET-20-PADZCG-04
AML	ENSG00000054116.11	TRAPPC3	ENST00000373163.5	ENST00000616074.4	1	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000054116.11	TRAPPC3	ENST00000373166.7	ENST00000616074.4	1	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000066322.12	ELOVL1	ENST00000465321.5	ENST00000496932.1	0	0	0	1	0	TARGET-20-PADYIR-04
AML	ENSG00000066322.12	ELOVL1	ENST00000470968.6	ENST00000470769.5	0	0	0	1	0	TARGET-20-PARFAL-04
AML	ENSG00000066322.12	ELOVL1	ENST00000372458.7	ENST00000413844.3	1	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000066322.12	ELOVL1	ENST00000372458.7	ENST00000464204.5	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000225721.5	RP11-269F19.2	ENST00000428791.1	ENST00000440985.5	0	0	0	1	0	TARGET-20-PABLDZ-04,TARGET-20-PARYFN-04,TARGET-20-PASHYZ-04,TARGET-20-PASPLU-04
AML	ENSG00000126088.12	UROD	ENST00000246337.8	ENST00000465678.1	1	0	1	1	1	TARGET-20-PAEDKB-04,TARGET-20-PASMYS-04
AML	ENSG00000126088.12	UROD	ENST00000246337.8	ENST00000460906.5	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000126088.12	UROD	ENST00000478467.5	ENST00000472254.1	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000081870.11	HSPB11	ENST00000194214.9	ENST00000371377.3	1	1	1	1	1	TARGET-20-PAEERJ-04,TARGET-20-PAEFGT-04
AML	ENSG00000081870.11	HSPB11	ENST00000371376.1	ENST00000489675.1	1	0	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000081870.11	HSPB11	ENST00000194214.9	ENST00000489675.1	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000157216.15	SSBP3	ENST00000371319.7	ENST00000326956.11	1	0	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000157216.15	SSBP3	ENST00000420121.5	ENST00000326956.11	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000157216.15	SSBP3	ENST00000530618.1	ENST00000533209.5	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000157216.15	SSBP3	ENST00000371319.7	ENST00000528930.5	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000117054.13	ACADM	ENST00000473018.2	ENST00000532207.5	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000117054.13	ACADM	ENST00000370834.9	ENST00000532207.5	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000117054.13	ACADM	ENST00000525881.5	ENST00000541113.5	0	1	1	1	1	TARGET-20-PADZCG-04
AML	ENSG00000117054.13	ACADM	ENST00000525881.5	ENST00000532509.5	0	0	0	1	0	TARGET-20-PASINN-04
AML	ENSG00000223745.7	RP4-717I23.3	ENST00000452347.5	ENST00000432741.5	0	0	0	1	0	TARGET-20-PATDNN-04
AML	ENSG00000223745.7	RP4-717I23.3	ENST00000427669.5	ENST00000442860.5	0	0	0	1	0	TARGET-20-PARLVL-04
AML	ENSG00000223745.7	RP4-717I23.3	ENST00000451302.6	ENST00000415150.5	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000223745.7	RP4-717I23.3	ENST00000432741.5	ENST00000415150.5	0	0	0	1	0	TARGET-20-PASHYZ-04
AML	ENSG00000224699.8	LAMTOR5-AS1	ENST00000609512.5	ENST00000609653.5	0	0	0	1	0	TARGET-20-PARBIU-04
AML	ENSG00000224699.8	LAMTOR5-AS1	ENST00000596890.3	ENST00000597455.2	0	0	0	1	0	TARGET-20-PASJGZ-04
AML	ENSG00000224699.8	LAMTOR5-AS1	ENST00000587691.1	ENST00000590826.3	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000224699.8	LAMTOR5-AS1	ENST00000587691.1	ENST00000608253.1	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000231365.5	RP11-418J17.1	ENST00000425884.5	ENST00000445565.1	0	0	0	1	0	TARGET-20-PAKTCX-04,TARGET-20-PASCRZ-04
AML	ENSG00000231365.5	RP11-418J17.1	ENST00000425884.5	ENST00000457043.1	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000231365.5	RP11-418J17.1	ENST00000425884.5	ENST00000413531.5	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000159352.15	PSMD4	ENST00000368884.7	ENST00000462970.5	1	0	1	1	1	TARGET-20-PAEDKB-04,TARGET-20-PASCRZ-04
AML	ENSG00000159352.15	PSMD4	ENST00000368884.7	ENST00000368881.8	1	1	1	1	1	TARGET-20-PADZCG-04
AML	ENSG00000159352.15	PSMD4	ENST00000368881.8	ENST00000462970.5	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000143554.13	SLC27A3	ENST00000368660.1	ENST00000368661.7	0	1	1	1	1	TARGET-20-PAMYAS-04,TARGET-20-PASPLU-04
AML	ENSG00000143554.13	SLC27A3	ENST00000368660.1	ENST00000483574.6	0	0	0	1	0	TARGET-20-PASINN-04
AML	ENSG00000143554.13	SLC27A3	ENST00000368660.1	ENST00000531251.1	0	0	0	1	0	TARGET-20-PAKIWK-04
AML	ENSG00000143575.14	HAX1	ENST00000328703.11	ENST00000492550.1	1	0	1	1	1	TARGET-20-PAEDKB-04
