Experiment	GeneId	Control_transcript	Case_transcript	Feature_type	Feature	What	Index	Control_start	Control_end	Case_start	Case_end	Control_MacroScore	Control_MicroScore	Control_Jaccard	Case_MacroScore	Case_MicroScore	Case_Jaccard
ALL	ENSG00000129235.10	ENST00000570330.5	ENST00000571029.1	Pfam	PF06110	Lost_in_cases	1	23	97	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000129235.10	ENST00000250101.9	ENST00000574429.1	Pfam	PF06110	Lost_in_cases	1	9	122	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000129235.10	ENST00000574838.1	ENST00000573792.5	Pfam	PF06110	Lost_in_cases	1	9	78	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000129235.10	ENST00000570330.5	ENST00000576020.5	Pfam	PF06110	Lost_in_cases	1	23	97	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000315614.11	Pfam	PF07177	Gained_in_cases	1	nan	nan	913	978	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000315614.11	Pfam	PF07177	Gained_in_cases	2	nan	nan	44	111	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000315614.11	Pfam	PF07177	Gained_in_cases	3	nan	nan	521	590	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000315614.11	Pfam	PF07177	Gained_in_cases	4	nan	nan	318	387	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000315614.11	Pfam	PF07177	Gained_in_cases	5	nan	nan	1130	1196	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000315614.11	Pfam	PF07177	Gained_in_cases	6	nan	nan	717	786	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000570460.5	Pfam	PF07177	Gained_in_cases	1	nan	nan	44	111	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000570460.5	Pfam	PF07177	Gained_in_cases	2	nan	nan	296	365	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000570460.5	Pfam	PF07177	Gained_in_cases	3	nan	nan	1108	1174	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000570460.5	Pfam	PF07177	Gained_in_cases	4	nan	nan	695	764	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000570460.5	Pfam	PF07177	Gained_in_cases	5	nan	nan	499	568	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000215041.9	ENST00000572680.1	ENST00000570460.5	Pfam	PF07177	Gained_in_cases	6	nan	nan	891	956	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000187607.15	ENST00000578920.1	ENST00000395893.6	Pfam	PF01352	Gained_in_cases	1	nan	nan	45	80	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000011295.15	ENST00000481107.1	ENST00000261647.9	Pfam	PF13374	Gained_in_cases	1	nan	nan	319	345	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000011295.15	ENST00000481107.1	ENST00000261647.9	Pfam	PF13424	Gained_in_cases	1	nan	nan	234	311	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000011295.15	ENST00000481107.1	ENST00000261647.9	Pfam	PF12862	Gained_in_cases	1	nan	nan	98	145	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000141027.20	ENST00000472189.1	ENST00000395857.7	Pfam	PF00249	Gained_in_cases	1	nan	nan	517	561	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000177302.14	ENST00000542570.5	ENST00000584582.5	Pfam	PF01751	Lost_in_cases	1	36	181	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000177302.14	ENST00000542570.5	ENST00000584582.5	Pfam	PF01131	Lost_in_cases	1	196	603	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000177302.14	ENST00000542570.5	ENST00000584582.5	Pfam	PF01396	Lost_in_cases	1	656	693	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000177302.14	ENST00000542570.5	ENST00000584582.5	Pfam	PF06839	Lost_in_cases	1	896	939	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000177302.14	ENST00000542570.5	ENST00000584582.5	Pfam	PF06839	Lost_in_cases	2	811	851	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000177302.14	ENST00000461127.5	ENST00000321105.9	Pfam	PF01751	Gained_in_cases	1	nan	nan	36	181	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000177302.14	ENST00000461127.5	ENST00000321105.9	Pfam	PF01131	Gained_in_cases	1	nan	nan	196	603	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000177302.14	ENST00000461127.5	ENST00000321105.9	Pfam	PF01396	Gained_in_cases	1	nan	nan	656	693	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000177302.14	ENST00000461127.5	ENST00000321105.9	Pfam	PF06839	Gained_in_cases	1	nan	nan	896	939	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000177302.14	ENST00000461127.5	ENST00000321105.9	Pfam	PF06839	Gained_in_cases	2	nan	nan	811	851	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000109113.17	ENST00000496866.1	ENST00000453384.7	Pfam	PF00071	Gained_in_cases	1	nan	nan	112	249	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000109113.17	ENST00000395245.7	ENST00000484161.5	Pfam	PF00071	Lost_in_cases	1	54	213	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000109113.17	ENST00000395245.7	ENST00000474704.1	Pfam	PF00071	Lost_in_cases	1	54	213	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000109113.17	ENST00000436730.7	ENST00000415040.6	Pfam	PF00071	Nothing	1	54	213	48	191	0.1125	0.8181818181818182	0.10975609756097561	0.0	nan	0.0
ALL	ENSG00000109113.17	ENST00000415040.6	ENST00000436730.7	Pfam	PF00071	Nothing	1	48	191	54	213	0.0	nan	0.0	0.1125	0.8181818181818182	0.10975609756097561
ALL	ENSG00000196535.14	ENST00000533112.5	ENST00000533399.1	Pfam	PF00063	Lost_in_cases	1	408	1049	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000196535.14	ENST00000533112.5	ENST00000533399.1	Pfam	PF00063	Lost_in_cases	2	1086	1173	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000196535.14	ENST00000533112.5	ENST00000533399.1	Pfam	PF00595	Lost_in_cases	1	222	308	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000196535.14	ENST00000628822.2	ENST00000531267.5	Pfam	PF01576	Lost_in_cases	1	1250	1836	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000196535.14	ENST00000628822.2	ENST00000531267.5	Pfam	PF00063	Lost_in_cases	1	1085	1172	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000196535.14	ENST00000628822.2	ENST00000531267.5	Pfam	PF00063	Lost_in_cases	2	408	1048	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000196535.14	ENST00000628822.2	ENST00000531267.5	Pfam	PF00595	Lost_in_cases	1	222	308	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000108828.15	ENST00000355653.7	ENST00000587173.5	Pfam	PF08240	Lost_in_cases	1	77	136	nan	nan	0.8833333333333333	0.7794117647058824	0.7066666666666667	nan	nan	nan
ALL	ENSG00000108828.15	ENST00000355653.7	ENST00000587173.5	Pfam	PF00107	Nothing	1	200	327	132	260	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000141294.9	ENST00000269025.8	ENST00000579742.5	Pfam	PF13855	Lost_in_cases	1	45	100	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000141294.9	ENST00000269025.8	ENST00000579742.5	Pfam	PF13504	Lost_in_cases	1	110	125	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000141294.9	ENST00000269025.8	ENST00000579971.5	Pfam	PF13855	Lost_in_cases	1	45	100	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000141294.9	ENST00000269025.8	ENST00000579971.5	Pfam	PF13504	Lost_in_cases	1	110	125	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000141294.9	ENST00000269025.8	ENST00000584580.1	Pfam	PF13855	Lost_in_cases	1	45	100	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000141294.9	ENST00000269025.8	ENST00000584580.1	Pfam	PF13504	Lost_in_cases	1	110	125	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000173917.10	ENST00000330070.5	ENST00000571287.1	Pfam	PF00046	Lost_in_cases	1	144	200	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000136436.14	ENST00000511697.1	ENST00000416445.6	Pfam	PF07888	Gained_in_cases	1	nan	nan	22	296	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000136436.14	ENST00000576582.5	ENST00000416445.6	Pfam	PF07888	Gained_in_cases	1	nan	nan	22	296	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000167107.12	ENST00000427954.6	ENST00000509806.1	Pfam	PF00501	Lost_in_cases	1	104	540	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000167107.12	ENST00000427954.6	ENST00000509806.1	Pfam	PF13193	Lost_in_cases	1	549	624	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000167107.12	ENST00000427954.6	ENST00000502667.5	Pfam	PF00501	Nothing	1	104	540	79	502	0.029748283752860413	1.0	0.029748283752860413	0.0	nan	0.0
ALL	ENSG00000167107.12	ENST00000427954.6	ENST00000502667.5	Pfam	PF13193	Nothing	1	549	624	511	586	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000136450.12	ENST00000582730.6	ENST00000578430.1	Pfam	PF00076	Lost_in_cases	1	18	85	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000136450.12	ENST00000582730.6	ENST00000578430.1	Pfam	PF00076	Lost_in_cases	2	123	185	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000136450.12	ENST00000582730.6	ENST00000581979.5	Pfam	PF00076	Lost_in_cases	1	18	85	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000136450.12	ENST00000582730.6	ENST00000581979.5	Pfam	PF00076	Lost_in_cases	2	123	185	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000136450.12	ENST00000582730.6	ENST00000581497.1	Pfam	PF00076	Lost_in_cases	1	18	85	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000136450.12	ENST00000582730.6	ENST00000581497.1	Pfam	PF00076	Lost_in_cases	2	123	185	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000136450.12	ENST00000578430.1	ENST00000585096.1	Pfam	PF00076	Gained_in_cases	1	nan	nan	18	71	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000259384.6	ENST00000323322.9	ENST00000617086.1	Pfam	PF00103	Lost_in_cases	1	9	215	nan	nan	1.0	0.971830985915493	0.971830985915493	nan	nan	nan
ALL	ENSG00000259384.6	ENST00000323322.9	ENST00000351388.8	Pfam	PF00103	Nothing	1	9	215	9	58	0.1932367149758454	1.0	0.1932367149758454	0.0	nan	0.0
ALL	ENSG00000259384.6	ENST00000323322.9	ENST00000351388.8	Pfam	PF00103	Nothing	2	nan	nan	59	175	nan	nan	nan	0.0	nan	0.0
ALL	ENSG00000259384.6	ENST00000351388.8	ENST00000458650.6	Pfam	PF00103	Nothing	1	9	58	9	200	0.0	nan	0.0	0.13020833333333334	1.0	0.13020833333333334
ALL	ENSG00000259384.6	ENST00000351388.8	ENST00000458650.6	Pfam	PF00103	Nothing	2	59	175	nan	nan	0.0	nan	0.0	nan	nan	nan
ALL	ENSG00000259384.6	ENST00000323322.9	ENST00000458650.6	Pfam	PF00103	Nothing	1	9	215	9	200	0.07246376811594203	1.0	0.07246376811594203	0.0	nan	0.0
ALL	ENSG00000132471.11	ENST00000626827.2	ENST00000433525.6	Pfam	PF02893	Nothing	1	6	84	5	84	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000132471.11	ENST00000626827.2	ENST00000433525.6	Pfam	PF10349	Nothing	1	100	204	100	210	0.42857142857142855	1.0	0.42857142857142855	0.32432432432432434	0.8571428571428571	0.3076923076923077
ALL	ENSG00000132471.11	ENST00000589241.5	ENST00000591399.5	Pfam	PF02893	Gained_in_cases	1	nan	nan	6	84	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000132471.11	ENST00000589241.5	ENST00000591399.5	Pfam	PF10349	Gained_in_cases	1	nan	nan	100	204	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000132471.11	ENST00000590221.5	ENST00000416574.6	Pfam	PF02893	Lost_in_cases	1	6	84	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000132471.11	ENST00000590221.5	ENST00000416574.6	Pfam	PF10349	Lost_in_cases	1	100	200	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000132471.11	ENST00000254806.7	ENST00000587642.5	Pfam	PF02893	Lost_in_cases	1	6	84	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000132471.11	ENST00000254806.7	ENST00000587642.5	Pfam	PF10349	Lost_in_cases	1	100	204	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000161533.11	ENST00000591857.5	ENST00000301608.8	Pfam	PF14749	Gained_in_cases	1	nan	nan	15	133	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000161533.11	ENST00000591857.5	ENST00000301608.8	Pfam	PF01756	Gained_in_cases	1	nan	nan	476	658	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000161533.11	ENST00000591857.5	ENST00000301608.8	Pfam	PF02770	Gained_in_cases	1	nan	nan	136	193	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000161533.11	ENST00000301608.8	ENST00000591857.5	Pfam	PF14749	Lost_in_cases	1	15	133	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000161533.11	ENST00000301608.8	ENST00000591857.5	Pfam	PF01756	Lost_in_cases	1	476	658	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000161533.11	ENST00000301608.8	ENST00000591857.5	Pfam	PF02770	Lost_in_cases	1	136	193	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000182473.20	ENST00000467929.6	ENST00000405575.8	Pfam	PF03081	Nothing	1	272	651	336	688	0.07105263157894737	1.0	0.07105263157894737	0.0	nan	0.0
ALL	ENSG00000182473.20	ENST00000460476.5	ENST00000411744.6	Pfam	PF03081	Gained_in_cases	1	nan	nan	305	671	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000182473.20	ENST00000335146.11	ENST00000405575.8	Pfam	PF03081	Nothing	1	364	730	336	688	0.03814713896457766	1.0	0.03814713896457766	0.0	nan	0.0
ALL	ENSG00000182473.20	ENST00000332065.9	ENST00000406660.4	Pfam	PF03081	Lost_in_cases	1	282	648	nan	nan	1.0	0.7140077821011673	0.7140077821011673	nan	nan	nan
ALL	ENSG00000173818.16	ENST00000520537.1	ENST00000517295.6	Pfam	PF04493	Gained_in_cases	1	nan	nan	3	170	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000173818.16	ENST00000520367.5	ENST00000523165.1	Pfam	PF04493	Lost_in_cases	1	75	197	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000225663.7	ENST00000455127.6	ENST00000573478.5	Pfam	PF14799	Nothing	1	2	93	2	43	0.3695652173913043	1.0	0.3695652173913043	0.0	nan	0.0
ALL	ENSG00000225663.7	ENST00000574190.5	ENST00000576730.5	Pfam	PF14799	Nothing	1	2	93	2	93	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000225663.7	ENST00000576431.5	ENST00000576730.5	Pfam	PF14799	Nothing	1	2	76	2	93	0.0	nan	0.0	0.17391304347826086	0.8	0.16666666666666666
ALL	ENSG00000225663.7	ENST00000455127.6	ENST00000572645.5	Pfam	PF14799	Nothing	1	2	93	23	114	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000225663.7	ENST00000455127.6	ENST00000538396.5	Pfam	PF14799	Nothing	1	2	93	2	93	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000141552.17	ENST00000571874.6	ENST00000584314.5	Pfam	PF12861	Nothing	1	1	84	1	40	0.5595238095238095	1.0	0.5595238095238095	0.075	0.42857142857142855	0.06818181818181818
ALL	ENSG00000141552.17	ENST00000571024.6	ENST00000578550.5	Pfam	PF12861	Nothing	1	1	84	1	84	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000141552.17	ENST00000571024.6	ENST00000344877.9	Pfam	PF12861	Nothing	1	1	84	1	84	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000141552.17	ENST00000579978.5	ENST00000573956.1	Pfam	PF12861	Lost_in_cases	1	1	84	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000141552.17	ENST00000579133.5	ENST00000577425.5	Pfam	PF12861	Nothing	1	1	40	1	40	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000169689.14	ENST00000306704.10	ENST00000392359.7	Pfam	PF09415	Nothing	1	29	63	12	81	0.0	nan	0.0	0.2571428571428571	1.0	0.2571428571428571
ALL	ENSG00000176014.12	ENST00000317702.9	ENST00000586653.5	Pfam	PF00091	Nothing	1	3	222	3	92	0.5863636363636363	0.3654390934844193	0.2905405405405405	0.0	nan	0.0
ALL	ENSG00000176014.12	ENST00000317702.9	ENST00000586653.5	Pfam	PF03953	Lost_in_cases	1	261	382	nan	nan	1.0	0.34560906515580736	0.34560906515580736	nan	nan	nan
ALL	ENSG00000176014.12	ENST00000590388.5	ENST00000592683.5	Pfam	PF00091	Gained_in_cases	1	nan	nan	3	96	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000176014.12	ENST00000317702.9	ENST00000591909.5	Pfam	PF00091	Nothing	1	3	222	3	94	0.5863636363636363	0.3654390934844193	0.2905405405405405	0.010869565217391304	0.09090909090909091	0.00980392156862745
ALL	ENSG00000176014.12	ENST00000317702.9	ENST00000591909.5	Pfam	PF03953	Lost_in_cases	1	261	382	nan	nan	1.0	0.34560906515580736	0.34560906515580736	nan	nan	nan
ALL	ENSG00000176014.12	ENST00000317702.9	ENST00000417736.2	Pfam	PF00091	Lost_in_cases	1	3	222	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000176014.12	ENST00000317702.9	ENST00000417736.2	Pfam	PF03953	Lost_in_cases	1	261	382	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000227500.9	ENST00000621748.1	ENST00000489554.1	Pfam	PF04144	Lost_in_cases	1	4	180	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000227500.9	ENST00000316097.12	ENST00000409472.5	Pfam	PF04144	Nothing	1	4	180	4	98	0.192090395480226	1.0	0.192090395480226	0.0	nan	0.0
ALL	ENSG00000227500.9	ENST00000316097.12	ENST00000409472.5	Pfam	PF04144	Nothing	2	nan	nan	99	146	nan	nan	nan	0.0	nan	0.0
ALL	ENSG00000227500.9	ENST00000452128.6	ENST00000414057.6	Pfam	PF04144	Gained_in_cases	1	nan	nan	1	136	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	1	570	591	nan	nan	1.0	0.038869257950530034	0.038869257950530034	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	2	513	537	nan	nan	1.0	0.044169611307420496	0.044169611307420496	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	3	430	453	nan	nan	1.0	0.04240282685512368	0.04240282685512368	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	4	348	368	nan	nan	1.0	0.037102473498233215	0.037102473498233215	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	5	210	229	nan	nan	1.0	0.0353356890459364	0.0353356890459364	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	6	542	566	nan	nan	1.0	0.044169611307420496	0.044169611307420496	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	7	486	510	nan	nan	1.0	0.044169611307420496	0.044169611307420496	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	8	375	398	nan	nan	1.0	0.04240282685512368	0.04240282685512368	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	9	235	257	nan	nan	1.0	0.04063604240282685	0.04063604240282685	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	10	263	286	nan	nan	1.0	0.04240282685512368	0.04240282685512368	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	11	458	481	nan	nan	1.0	0.04240282685512368	0.04240282685512368	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	12	293	315	nan	nan	1.0	0.04063604240282685	0.04063604240282685	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	13	403	426	nan	nan	1.0	0.04240282685512368	0.04240282685512368	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	14	319	341	nan	nan	1.0	0.04063604240282685	0.04063604240282685	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF13465	Lost_in_cases	15	178	202	nan	nan	1.0	0.044169611307420496	0.044169611307420496	nan	nan	nan
ALL	ENSG00000197933.12	ENST00000341191.10	ENST00000440527.1	Pfam	PF01352	Nothing	1	4	42	4	43	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000064607.16	ENST00000598863.1	ENST00000337018.10	Pfam	PF01805	Gained_in_cases	1	nan	nan	785	837	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000598863.1	ENST00000337018.10	Pfam	PF01805	Gained_in_cases	2	nan	nan	588	638	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000598863.1	ENST00000337018.10	Pfam	PF01585	Gained_in_cases	1	nan	nan	1012	1054	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000330854.15	ENST00000337018.10	Pfam	PF01805	Gained_in_cases	1	nan	nan	785	837	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000330854.15	ENST00000337018.10	Pfam	PF01805	Gained_in_cases	2	nan	nan	588	638	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000330854.15	ENST00000337018.10	Pfam	PF01585	Gained_in_cases	1	nan	nan	1012	1054	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000598202.1	ENST00000337018.10	Pfam	PF01805	Gained_in_cases	1	nan	nan	785	837	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000598202.1	ENST00000337018.10	Pfam	PF01805	Gained_in_cases	2	nan	nan	588	638	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000598202.1	ENST00000337018.10	Pfam	PF01585	Gained_in_cases	1	nan	nan	1012	1054	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000598863.1	ENST00000452918.6	Pfam	PF01805	Gained_in_cases	1	nan	nan	785	837	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000598863.1	ENST00000452918.6	Pfam	PF01805	Gained_in_cases	2	nan	nan	588	638	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064607.16	ENST00000598863.1	ENST00000452918.6	Pfam	PF01585	Gained_in_cases	1	nan	nan	1012	1054	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000064545.14	ENST00000162044.13	ENST00000450333.6	Pfam	PF10268	Nothing	1	2	477	96	374	0.21638655462184875	1.0	0.21638655462184875	0.0	nan	0.0
ALL	ENSG00000064545.14	ENST00000162044.13	ENST00000450333.6	Pfam	PF10268	Nothing	2	nan	nan	2	97	nan	nan	nan	0.0	nan	0.0
ALL	ENSG00000064545.14	ENST00000162044.13	ENST00000591443.1	Pfam	PF10268	Lost_in_cases	1	2	477	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000064545.14	ENST00000162044.13	ENST00000587583.6	Pfam	PF10268	Nothing	1	2	477	2	95	0.052521008403361345	1.0	0.052521008403361345	0.0	nan	0.0
ALL	ENSG00000064545.14	ENST00000162044.13	ENST00000587583.6	Pfam	PF10268	Nothing	2	nan	nan	96	452	nan	nan	nan	0.0	nan	0.0
ALL	ENSG00000124299.13	ENST00000244137.11	ENST00000591968.1	Pfam	PF05195	Lost_in_cases	1	19	149	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000124299.13	ENST00000244137.11	ENST00000591968.1	Pfam	PF00557	Lost_in_cases	1	195	459	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000124299.13	ENST00000244137.11	ENST00000397032.8	Pfam	PF05195	Nothing	1	19	149	19	149	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000124299.13	ENST00000244137.11	ENST00000397032.8	Pfam	PF00557	Nothing	1	195	459	182	418	0.11320754716981132	0.7317073170731707	0.10869565217391304	0.0	nan	0.0
ALL	ENSG00000196357.11	ENST00000304116.9	ENST00000392173.6	Pfam	PF13465	Nothing	1	241	261	241	261	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000196357.11	ENST00000304116.9	ENST00000392173.6	Pfam	PF13465	Nothing	2	209	233	209	233	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000196357.11	ENST00000304116.9	ENST00000392173.6	Pfam	PF13465	Nothing	3	294	317	294	317	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000196357.11	ENST00000304116.9	ENST00000392173.6	Pfam	PF13465	Nothing	4	462	484	462	484	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000196357.11	ENST00000304116.9	ENST00000392173.6	Pfam	PF13465	Nothing	5	182	206	182	206	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000196357.11	ENST00000304116.9	ENST00000392173.6	Pfam	PF13465	Nothing	6	322	345	322	345	0.0	nan	0.0	0.0	nan	0.0
