Experiment	GeneId	Symbol	Control_transcript	Case_transcript	CDS_control	CDS_case	CDS_change	5_UTR_change	3_UTR_change	Samples
ALL	ENSG00000136381.12	IREB2	ENST00000559427.1	ENST00000558525.5	0	0	0	1	0	TARGET-10-PAPRCS-04
ALL	ENSG00000136381.12	IREB2	ENST00000258886.12	ENST00000558525.5	1	0	1	1	1	TARGET-10-PARAKF-04
ALL	ENSG00000176700.19	SCAND2P	ENST00000560543.5	ENST00000558612.1	0	0	0	1	0	TARGET-10-PANTSM-04,TARGET-10-PAPAGK-04
ALL	ENSG00000176700.19	SCAND2P	ENST00000560543.5	ENST00000558508.1	0	0	0	1	0	TARGET-10-PAPJIB-04
ALL	ENSG00000176700.19	SCAND2P	ENST00000541103.2	ENST00000558612.1	0	0	0	1	0	TARGET-10-PANUSN-04
ALL	ENSG00000176700.19	SCAND2P	ENST00000530891.3	ENST00000558508.1	0	0	0	1	0	TARGET-10-PARAKF-04
ALL	ENSG00000073417.14	PDE8A	ENST00000561024.1	ENST00000394553.5	0	1	1	1	1	TARGET-10-PAPIJB-04,TARGET-10-PARGHW-04
ALL	ENSG00000073417.14	PDE8A	ENST00000561024.1	ENST00000557957.5	0	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000073417.14	PDE8A	ENST00000561024.1	ENST00000310298.8	0	1	1	1	1	TARGET-10-PARIAD-04
ALL	ENSG00000073417.14	PDE8A	ENST00000559742.5	ENST00000310298.8	0	1	1	1	1	TARGET-10-PAPVTA-04
ALL	ENSG00000185033.14	SEMA4B	ENST00000560263.1	ENST00000560993.1	0	0	0	1	0	TARGET-10-PAPJIB-04
ALL	ENSG00000185033.14	SEMA4B	ENST00000411539.6	ENST00000558051.2	1	0	1	1	1	TARGET-10-PANSDA-04
ALL	ENSG00000185033.14	SEMA4B	ENST00000558975.1	ENST00000332496.10	0	1	1	1	1	TARGET-10-PANUSN-04
ALL	ENSG00000185033.14	SEMA4B	ENST00000411539.6	ENST00000558975.1	1	0	1	1	1	TARGET-10-PAPACP-04
ALL	ENSG00000185033.14	SEMA4B	ENST00000560263.1	ENST00000558051.2	0	0	0	1	0	TARGET-10-PAPZST-04
ALL	ENSG00000007392.16	LUC7L	ENST00000494366.5	ENST00000629543.2	0	1	1	1	1	TARGET-10-PAPIJB-04
ALL	ENSG00000007392.16	LUC7L	ENST00000418978.5	ENST00000629543.2	0	1	1	1	1	TARGET-10-PARGVZ-04
ALL	ENSG00000007392.16	LUC7L	ENST00000494366.5	ENST00000419516.5	0	0	0	1	0	TARGET-10-PARLAF-04
ALL	ENSG00000007392.16	LUC7L	ENST00000397783.5	ENST00000629543.2	1	1	1	1	1	TARGET-10-PAPISG-04
ALL	ENSG00000007392.16	LUC7L	ENST00000467552.1	ENST00000629543.2	0	1	1	1	1	TARGET-10-PAPRCS-04
ALL	ENSG00000161999.11	JMJD8	ENST00000569441.5	ENST00000566199.1	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000161999.11	JMJD8	ENST00000566199.1	ENST00000570037.5	0	0	0	1	0	TARGET-10-PAPVTA-04
ALL	ENSG00000161999.11	JMJD8	ENST00000567120.5	ENST00000412368.6	0	1	1	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000161999.11	JMJD8	ENST00000570037.5	ENST00000569441.5	0	0	0	1	0	TARGET-10-PAPACP-04
ALL	ENSG00000161999.11	JMJD8	ENST00000570037.5	ENST00000568689.5	0	0	0	1	0	TARGET-10-PARAKF-04
ALL	ENSG00000206053.12	HN1L	ENST00000248098.7	ENST00000562684.5	1	1	1	1	1	TARGET-10-PAPZST-04,TARGET-10-PARFLV-04,TARGET-10-PARLAF-04
ALL	ENSG00000206053.12	HN1L	ENST00000248098.7	ENST00000561516.5	1	1	1	1	1	TARGET-10-PAPVTA-04
ALL	ENSG00000206053.12	HN1L	ENST00000248098.7	ENST00000567717.1	1	0	1	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000103197.16	TSC2	ENST00000568366.5	ENST00000488675.5	0	0	0	1	0	TARGET-10-PAPHJF-04
ALL	ENSG00000103197.16	TSC2	ENST00000568238.1	ENST00000463601.1	0	0	0	1	0	TARGET-10-PAPJIB-04
ALL	ENSG00000103197.16	TSC2	ENST00000350773.8	ENST00000561695.1	1	0	1	1	1	TARGET-10-PANZPJ-04
ALL	ENSG00000103197.16	TSC2	ENST00000439673.6	ENST00000568454.5	1	1	1	1	1	TARGET-10-PARMSP-04
ALL	ENSG00000103197.16	TSC2	ENST00000439117.6	ENST00000461648.2	0	0	0	1	0	TARGET-10-PAPNFY-04
ALL	ENSG00000167978.16	SRRM2	ENST00000573451.5	ENST00000571041.1	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000167978.16	SRRM2	ENST00000574866.1	ENST00000576878.1	0	0	0	1	0	TARGET-10-PARLAF-04
ALL	ENSG00000167978.16	SRRM2	ENST00000574866.1	ENST00000574593.1	0	0	0	1	0	TARGET-10-PAPISG-04
ALL	ENSG00000167978.16	SRRM2	ENST00000570971.2	ENST00000573583.2	1	0	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000167978.16	SRRM2	ENST00000570971.2	ENST00000570705.1	1	0	1	1	1	TARGET-10-PAPAGK-04
ALL	ENSG00000183793.13	NPIPA5	ENST00000360151.8	ENST00000543801.5	1	1	1	0	1	TARGET-10-PAPNFY-04,TARGET-10-PARGFV-04,TARGET-10-PARGVZ-04,TARGET-10-PASKAY-04
ALL	ENSG00000183793.13	NPIPA5	ENST00000360151.8	ENST00000534094.1	1	1	1	0	1	TARGET-10-PAPHJF-04
ALL	ENSG00000103365.15	GGA2	ENST00000563494.5	ENST00000566685.1	0	0	0	1	0	TARGET-10-PAPDJM-04,TARGET-10-PARGVZ-04
ALL	ENSG00000103365.15	GGA2	ENST00000570111.5	ENST00000569182.1	0	0	0	1	0	TARGET-10-PAPJHB-04
ALL	ENSG00000103365.15	GGA2	ENST00000569189.2	ENST00000566651.1	0	0	0	1	0	TARGET-10-PAPJIB-04
ALL	ENSG00000103365.15	GGA2	ENST00000566651.1	ENST00000567468.5	0	1	1	1	1	TARGET-10-PANZPJ-04
ALL	ENSG00000103356.15	EARS2	ENST00000564759.1	ENST00000564461.5	0	0	0	1	0	TARGET-10-PAPJHB-04
ALL	ENSG00000103356.15	EARS2	ENST00000561859.5	ENST00000564987.1	0	0	0	1	0	TARGET-10-PAPVTA-04
ALL	ENSG00000103356.15	EARS2	ENST00000564668.5	ENST00000564987.1	0	0	0	1	0	TARGET-10-PAPDWT-04
ALL	ENSG00000103356.15	EARS2	ENST00000564759.1	ENST00000562402.1	0	0	0	1	0	TARGET-10-PARLAF-04
ALL	ENSG00000103356.15	EARS2	ENST00000564759.1	ENST00000562581.5	0	0	0	1	0	TARGET-10-PARAKF-04
ALL	ENSG00000188603.16	CLN3	ENST00000566824.5	ENST00000564574.5	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000188603.16	CLN3	ENST00000569430.5	ENST00000564574.5	1	0	1	1	1	TARGET-10-PASHUI-04
ALL	ENSG00000188603.16	CLN3	ENST00000628023.2	ENST00000568076.5	1	0	1	1	1	TARGET-10-PANXPE-04
ALL	ENSG00000188603.16	CLN3	ENST00000568472.5	ENST00000564574.5	0	0	0	1	0	TARGET-10-PARJZZ-04
ALL	ENSG00000188603.16	CLN3	ENST00000564574.5	ENST00000561689.5	0	0	0	1	0	TARGET-10-PARNMF-04
ALL	ENSG00000166548.15	TK2	ENST00000544898.5	ENST00000545043.6	1	1	1	1	1	TARGET-10-PARIAD-04
ALL	ENSG00000166548.15	TK2	ENST00000417693.7	ENST00000527284.5	1	1	1	1	1	TARGET-10-PAPZNK-04
ALL	ENSG00000166548.15	TK2	ENST00000544898.5	ENST00000451102.6	1	1	1	1	0	TARGET-10-PANXPE-04
ALL	ENSG00000166548.15	TK2	ENST00000564792.1	ENST00000568170.1	0	0	0	1	0	TARGET-10-PANZPJ-04
ALL	ENSG00000166548.15	TK2	ENST00000544898.5	ENST00000527284.5	1	1	1	1	1	TARGET-10-PAPAGK-04
ALL	ENSG00000182149.20	IST1	ENST00000538850.5	ENST00000566536.5	1	0	1	1	1	TARGET-10-PAPRCS-04,TARGET-10-PAPSPN-04,TARGET-10-PASFXA-04
ALL	ENSG00000182149.20	IST1	ENST00000541180.1	ENST00000566536.5	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000182149.20	IST1	ENST00000538850.5	ENST00000536027.1	1	0	1	1	1	TARGET-10-PAPIJB-04
ALL	ENSG00000205022.9	PABPN1L	ENST00000419291.6	ENST00000411789.6	1	1	1	1	1	TARGET-10-PAPZNK-04,TARGET-10-PARFTR-04,TARGET-10-PARIAD-04,TARGET-10-PARNMF-04,TARGET-10-PARPRW-04
ALL	ENSG00000167522.14	ANKRD11	ENST00000564553.5	ENST00000567699.1	0	0	0	1	0	TARGET-10-PAPIJB-04
ALL	ENSG00000167522.14	ANKRD11	ENST00000330736.9	ENST00000566973.1	0	0	0	1	0	TARGET-10-PAPHJF-04
ALL	ENSG00000167522.14	ANKRD11	ENST00000378332.6	ENST00000562816.5	0	0	0	1	0	TARGET-10-PAPNNX-04
ALL	ENSG00000167522.14	ANKRD11	ENST00000330736.9	ENST00000378330.6	0	1	1	1	1	TARGET-10-PANSHK-04
ALL	ENSG00000167522.14	ANKRD11	ENST00000378332.6	ENST00000568512.5	0	0	0	1	0	TARGET-10-PAPGFP-04
ALL	ENSG00000167699.13	GLOD4	ENST00000536578.5	ENST00000301328.9	1	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000167699.13	GLOD4	ENST00000574581.5	ENST00000574554.5	0	0	0	1	0	TARGET-10-PAPIJB-04
ALL	ENSG00000167699.13	GLOD4	ENST00000574581.5	ENST00000575851.5	0	0	0	1	0	TARGET-10-PAPLDL-04
ALL	ENSG00000167699.13	GLOD4	ENST00000572220.1	ENST00000574554.5	0	0	0	1	0	TARGET-10-PAPVTA-04
ALL	ENSG00000167699.13	GLOD4	ENST00000572220.1	ENST00000575790.5	0	0	0	1	0	TARGET-10-PARGHW-04
ALL	ENSG00000108509.20	CAMTA2	ENST00000575192.1	ENST00000575580.1	0	0	0	1	0	TARGET-10-PAPHJF-04
ALL	ENSG00000108509.20	CAMTA2	ENST00000414043.7	ENST00000573004.5	1	0	1	1	1	TARGET-10-PARGVZ-04
ALL	ENSG00000108509.20	CAMTA2	ENST00000381311.9	ENST00000414043.7	1	1	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000108509.20	CAMTA2	ENST00000381311.9	ENST00000574951.5	1	0	1	1	1	TARGET-10-PAPNFY-04
ALL	ENSG00000108509.20	CAMTA2	ENST00000414043.7	ENST00000574442.1	1	0	1	1	1	TARGET-10-PARXMC-04
ALL	ENSG00000129235.10	TXNDC17	ENST00000570330.5	ENST00000571029.1	1	0	1	1	1	TARGET-10-PAPHJF-04,TARGET-10-PAPLDM-04
ALL	ENSG00000129235.10	TXNDC17	ENST00000250101.9	ENST00000574429.1	1	0	1	1	1	TARGET-10-PAPJHB-04
ALL	ENSG00000129235.10	TXNDC17	ENST00000574838.1	ENST00000573792.5	1	0	1	1	1	TARGET-10-PAPMFI-04
ALL	ENSG00000129235.10	TXNDC17	ENST00000570330.5	ENST00000576020.5	1	0	1	1	1	TARGET-10-PAPJIB-04
ALL	ENSG00000219200.10	RNASEK	ENST00000552039.2	ENST00000593646.5	1	1	1	1	1	TARGET-10-PANZPJ-04,TARGET-10-PARXMC-04
ALL	ENSG00000219200.10	RNASEK	ENST00000549393.2	ENST00000546395.5	1	0	1	1	1	TARGET-10-PANXPE-04
ALL	ENSG00000219200.10	RNASEK	ENST00000593646.5	ENST00000552176.2	1	0	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000219200.10	RNASEK	ENST00000552039.2	ENST00000402093.5	1	1	1	1	1	TARGET-10-PAPNMY-04
ALL	ENSG00000215041.9	NEURL4	ENST00000572680.1	ENST00000576794.5	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000215041.9	NEURL4	ENST00000572680.1	ENST00000315614.11	0	1	1	1	1	TARGET-10-PAPEFH-04
ALL	ENSG00000215041.9	NEURL4	ENST00000572680.1	ENST00000570460.5	0	1	1	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000215041.9	NEURL4	ENST00000572680.1	ENST00000576485.1	0	0	0	1	0	TARGET-10-PAPNMY-04
ALL	ENSG00000215041.9	NEURL4	ENST00000571508.5	ENST00000572029.1	0	0	0	1	0	TARGET-10-PAPNFY-04
ALL	ENSG00000187607.15	ZNF286A	ENST00000578920.1	ENST00000581529.5	0	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000187607.15	ZNF286A	ENST00000578920.1	ENST00000395893.6	0	1	1	1	1	TARGET-10-PARMXF-04
ALL	ENSG00000187607.15	ZNF286A	ENST00000578920.1	ENST00000580136.1	0	0	0	1	0	TARGET-10-PAPZST-04
ALL	ENSG00000187607.15	ZNF286A	ENST00000578920.1	ENST00000580259.5	0	1	1	1	1	TARGET-10-PAPAGK-04
ALL	ENSG00000187607.15	ZNF286A	ENST00000578920.1	ENST00000582094.1	0	0	0	1	0	TARGET-10-PAPRCS-04
ALL	ENSG00000011295.15	TTC19	ENST00000481107.1	ENST00000261647.9	0	1	1	1	1	TARGET-10-PAPRCS-04,TARGET-10-PAPSPN-04,TARGET-10-PASKAY-04,TARGET-10-PATCTI-04
ALL	ENSG00000011295.15	TTC19	ENST00000481107.1	ENST00000497842.6	0	0	0	1	0	TARGET-10-PAPGFP-04
ALL	ENSG00000141027.20	NCOR1	ENST00000472189.1	ENST00000395857.7	0	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000141027.20	NCOR1	ENST00000460276.5	ENST00000585296.1	0	0	0	1	0	TARGET-10-PARBRK-04
ALL	ENSG00000141027.20	NCOR1	ENST00000579974.1	ENST00000470782.5	0	0	0	1	0	TARGET-10-PAPDJM-04
ALL	ENSG00000141027.20	NCOR1	ENST00000470782.5	ENST00000464381.5	0	0	0	1	0	TARGET-10-PARMSP-04
ALL	ENSG00000141027.20	NCOR1	ENST00000583226.1	ENST00000585296.1	0	0	0	1	0	TARGET-10-PARAKF-04
ALL	ENSG00000177302.14	TOP3A	ENST00000542570.5	ENST00000584582.5	1	0	1	1	1	TARGET-10-PAPZST-04,TARGET-10-PATCTI-04
ALL	ENSG00000177302.14	TOP3A	ENST00000461127.5	ENST00000584669.5	0	0	0	1	0	TARGET-10-PAPEFH-04
ALL	ENSG00000177302.14	TOP3A	ENST00000461127.5	ENST00000321105.9	0	1	1	1	1	TARGET-10-PAPVTA-04
ALL	ENSG00000177302.14	TOP3A	ENST00000461127.5	ENST00000469739.6	0	0	0	1	0	TARGET-10-PARNMF-04
ALL	ENSG00000109113.17	RAB34	ENST00000496866.1	ENST00000453384.7	0	1	1	1	1	TARGET-10-PAPJIB-04
ALL	ENSG00000109113.17	RAB34	ENST00000395245.7	ENST00000484161.5	1	0	1	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000109113.17	RAB34	ENST00000395245.7	ENST00000474704.1	1	0	1	1	1	TARGET-10-PANYGB-04
ALL	ENSG00000109113.17	RAB34	ENST00000436730.7	ENST00000415040.6	1	1	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000109113.17	RAB34	ENST00000415040.6	ENST00000436730.7	1	1	1	1	1	TARGET-10-PARXMC-04
ALL	ENSG00000196535.14	MYO18A	ENST00000533112.5	ENST00000533399.1	1	0	1	1	1	TARGET-10-PAPHJF-04
ALL	ENSG00000196535.14	MYO18A	ENST00000531892.5	ENST00000531438.5	0	0	0	1	0	TARGET-10-PARFLV-04
ALL	ENSG00000196535.14	MYO18A	ENST00000533420.2	ENST00000531267.5	0	0	0	1	0	TARGET-10-PAPCVZ-04
ALL	ENSG00000196535.14	MYO18A	ENST00000528322.6	ENST00000529889.1	0	0	0	1	0	TARGET-10-PAPPGN-04
ALL	ENSG00000196535.14	MYO18A	ENST00000628822.2	ENST00000531267.5	1	0	1	1	1	TARGET-10-PAPLDM-04
ALL	ENSG00000277501.1	RP11-697E22.2	ENST00000615265.1	ENST00000613901.1	0	0	0	1	0	TARGET-10-PAPDJM-04,TARGET-10-PAPEFH-04,TARGET-10-PAPIJB-04,TARGET-10-PAPJIB-04,TARGET-10-PASHUI-04
ALL	ENSG00000266967.6	AARSD1	ENST00000478040.1	ENST00000416949.5	0	0	0	1	0	TARGET-10-PAPVTA-04
ALL	ENSG00000266967.6	AARSD1	ENST00000474578.1	ENST00000486664.5	0	0	0	1	0	TARGET-10-PAPJIB-04
ALL	ENSG00000266967.6	AARSD1	ENST00000486493.5	ENST00000486664.5	0	0	0	1	0	TARGET-10-PARLAF-04
ALL	ENSG00000266967.6	AARSD1	ENST00000474578.1	ENST00000450475.5	0	0	0	1	0	TARGET-10-PARGHW-04
ALL	ENSG00000266967.6	AARSD1	ENST00000416949.5	ENST00000483535.1	0	0	0	1	0	TARGET-10-PAPNFY-04
ALL	ENSG00000108828.15	VAT1	ENST00000355653.7	ENST00000587173.5	1	1	1	1	1	TARGET-10-PANSDA-04,TARGET-10-PAPMFI-04,TARGET-10-PAPNFY-04,TARGET-10-PARXMC-04,TARGET-10-PASHUI-04
ALL	ENSG00000141294.9	LRRC46	ENST00000269025.8	ENST00000579742.5	1	0	1	1	1	TARGET-10-PAPACP-04,TARGET-10-PAPVTA-04,TARGET-10-PARFLV-04
ALL	ENSG00000141294.9	LRRC46	ENST00000269025.8	ENST00000579971.5	1	0	1	1	1	TARGET-10-PASHUI-04
ALL	ENSG00000141294.9	LRRC46	ENST00000269025.8	ENST00000584580.1	1	0	1	1	1	TARGET-10-PAPNFY-04
ALL	ENSG00000173917.10	HOXB2	ENST00000330070.5	ENST00000571287.1	1	0	1	1	1	TARGET-10-PANSDA-04,TARGET-10-PANZPJ-04,TARGET-10-PAPDJM-04,TARGET-10-PAPECF-04,TARGET-10-PATCTI-04
ALL	ENSG00000136436.14	CALCOCO2	ENST00000511697.1	ENST00000416445.6	0	1	1	1	1	TARGET-10-PAPZNK-04
ALL	ENSG00000136436.14	CALCOCO2	ENST00000509112.1	ENST00000506971.1	0	0	0	1	0	TARGET-10-PARNMF-04
ALL	ENSG00000136436.14	CALCOCO2	ENST00000576582.5	ENST00000416445.6	0	1	1	1	1	TARGET-10-PARBVI-04
ALL	ENSG00000136436.14	CALCOCO2	ENST00000372317.7	ENST00000576582.5	0	0	0	1	0	TARGET-10-PANYGB-04
ALL	ENSG00000136436.14	CALCOCO2	ENST00000576582.5	ENST00000575560.5	0	0	0	1	0	TARGET-10-PANZPJ-04
ALL	ENSG00000167107.12	ACSF2	ENST00000504945.1	ENST00000503387.1	0	0	0	1	0	TARGET-10-PARJSR-04
ALL	ENSG00000167107.12	ACSF2	ENST00000513544.5	ENST00000504945.1	0	0	0	1	0	TARGET-10-PAPHJF-04
ALL	ENSG00000167107.12	ACSF2	ENST00000427954.6	ENST00000509806.1	1	0	1	1	1	TARGET-10-PANSHK-04
ALL	ENSG00000167107.12	ACSF2	ENST00000510410.5	ENST00000513101.1	0	0	0	1	0	TARGET-10-PANSDA-04
ALL	ENSG00000167107.12	ACSF2	ENST00000427954.6	ENST00000502667.5	1	1	1	1	1	TARGET-10-PANUSN-04
ALL	ENSG00000136450.12	SRSF1	ENST00000582730.6	ENST00000578430.1	1	0	1	1	1	TARGET-10-PAPIJB-04
ALL	ENSG00000136450.12	SRSF1	ENST00000583741.1	ENST00000578430.1	0	0	0	1	0	TARGET-10-PAPDJM-04
ALL	ENSG00000136450.12	SRSF1	ENST00000582730.6	ENST00000581979.5	1	0	1	1	1	TARGET-10-PAPACP-04
ALL	ENSG00000136450.12	SRSF1	ENST00000582730.6	ENST00000581497.1	1	0	1	1	1	TARGET-10-PARGHW-04
ALL	ENSG00000136450.12	SRSF1	ENST00000578430.1	ENST00000585096.1	0	1	1	1	1	TARGET-10-PAPAGK-04
ALL	ENSG00000267302.5	RP11-178C3.2	ENST00000586209.1	ENST00000593015.5	0	0	0	1	0	TARGET-10-PAPDJM-04,TARGET-10-PAPLDL-04,TARGET-10-PARGVZ-04,TARGET-10-PASFXA-04,TARGET-10-PATCTI-04
ALL	ENSG00000259384.6	GH1	ENST00000323322.9	ENST00000617086.1	1	1	1	1	1	TARGET-10-PAPAGK-04,TARGET-10-PARMXF-04
ALL	ENSG00000259384.6	GH1	ENST00000323322.9	ENST00000351388.8	1	1	1	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000259384.6	GH1	ENST00000351388.8	ENST00000458650.6	1	1	1	1	1	TARGET-10-PARGHW-04
ALL	ENSG00000259384.6	GH1	ENST00000323322.9	ENST00000458650.6	1	1	1	1	0	TARGET-10-PANCVR-04
ALL	ENSG00000132471.11	WBP2	ENST00000626827.2	ENST00000433525.6	1	1	1	1	1	TARGET-10-PAPHJF-04
ALL	ENSG00000132471.11	WBP2	ENST00000588373.5	ENST00000592802.1	0	0	0	1	0	TARGET-10-PANSHK-04
ALL	ENSG00000132471.11	WBP2	ENST00000589241.5	ENST00000591399.5	0	1	1	1	1	TARGET-10-PARBVI-04
ALL	ENSG00000132471.11	WBP2	ENST00000590221.5	ENST00000416574.6	1	0	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000132471.11	WBP2	ENST00000254806.7	ENST00000587642.5	1	0	1	1	1	TARGET-10-PAPACP-04
ALL	ENSG00000161533.11	ACOX1	ENST00000591857.5	ENST00000301608.8	0	1	1	1	1	TARGET-10-PAPGFP-04,TARGET-10-PAPIJB-04
ALL	ENSG00000161533.11	ACOX1	ENST00000591857.5	ENST00000572047.5	0	0	0	1	0	TARGET-10-PAPRCS-04,TARGET-10-PAPSPN-04
ALL	ENSG00000161533.11	ACOX1	ENST00000301608.8	ENST00000591857.5	1	0	1	1	1	TARGET-10-PAPNNX-04
ALL	ENSG00000182473.20	EXOC7	ENST00000467929.6	ENST00000405575.8	1	1	1	1	1	TARGET-10-PAPRCS-04,TARGET-10-PARGVZ-04
ALL	ENSG00000182473.20	EXOC7	ENST00000460476.5	ENST00000411744.6	0	1	1	1	1	TARGET-10-PAPMFI-04
ALL	ENSG00000182473.20	EXOC7	ENST00000335146.11	ENST00000405575.8	1	1	1	0	1	TARGET-10-PANUSN-04
ALL	ENSG00000182473.20	EXOC7	ENST00000332065.9	ENST00000406660.4	1	1	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000173818.16	ENDOV	ENST00000520537.1	ENST00000517295.6	0	1	1	1	1	TARGET-10-PANZPJ-04,TARGET-10-PAPNFY-04
ALL	ENSG00000173818.16	ENDOV	ENST00000520367.5	ENST00000523165.1	1	0	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000173818.16	ENDOV	ENST00000520537.1	ENST00000520118.5	0	0	0	1	0	TARGET-10-PARNMF-04
ALL	ENSG00000173818.16	ENDOV	ENST00000522577.5	ENST00000520484.1	0	0	0	1	0	TARGET-10-PANUSN-04
ALL	ENSG00000225663.7	FAM195B	ENST00000455127.6	ENST00000573478.5	1	1	1	1	1	TARGET-10-PAPVTA-04
ALL	ENSG00000225663.7	FAM195B	ENST00000574190.5	ENST00000576730.5	1	1	0	1	1	TARGET-10-PAPHJF-04
ALL	ENSG00000225663.7	FAM195B	ENST00000576431.5	ENST00000576730.5	1	1	1	1	1	TARGET-10-PANSHK-04
ALL	ENSG00000225663.7	FAM195B	ENST00000455127.6	ENST00000572645.5	1	1	1	1	1	TARGET-10-PAPACP-04
ALL	ENSG00000225663.7	FAM195B	ENST00000455127.6	ENST00000538396.5	1	1	0	1	1	TARGET-10-PAPNMY-04
ALL	ENSG00000141552.17	ANAPC11	ENST00000571874.6	ENST00000584314.5	1	1	1	1	1	TARGET-10-PASHUI-04
ALL	ENSG00000141552.17	ANAPC11	ENST00000571024.6	ENST00000578550.5	1	1	0	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000141552.17	ANAPC11	ENST00000571024.6	ENST00000344877.9	1	1	0	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000141552.17	ANAPC11	ENST00000579978.5	ENST00000573956.1	1	0	1	1	1	TARGET-10-PANYGB-04
ALL	ENSG00000141552.17	ANAPC11	ENST00000579133.5	ENST00000577425.5	1	1	0	1	1	TARGET-10-PARMSP-04
ALL	ENSG00000169689.14	STRA13	ENST00000306704.10	ENST00000392359.7	1	1	1	0	0	TARGET-10-PAPLDM-04,TARGET-10-PARLAF-04
ALL	ENSG00000169689.14	STRA13	ENST00000580090.5	ENST00000584514.5	0	0	0	1	0	TARGET-10-PAPNNX-04
ALL	ENSG00000169689.14	STRA13	ENST00000583767.1	ENST00000580090.5	0	0	0	1	0	TARGET-10-PANZPJ-04
ALL	ENSG00000169689.14	STRA13	ENST00000585091.1	ENST00000580435.5	0	1	1	1	1	TARGET-10-PARXMC-04
ALL	ENSG00000266405.3	CBX3P2	ENST00000579647.1	ENST00000583365.1	0	0	0	1	0	TARGET-10-PAPEFH-04,TARGET-10-PAPGFP-04,TARGET-10-PAPNNX-04,TARGET-10-PARGHW-04,TARGET-10-PATCTI-04
ALL	ENSG00000154889.16	MPPE1	ENST00000592894.5	ENST00000592180.1	0	0	0	1	0	TARGET-10-PAPJHB-04
ALL	ENSG00000154889.16	MPPE1	ENST00000589829.5	ENST00000586204.1	0	0	0	1	0	TARGET-10-PANSHK-04
ALL	ENSG00000154889.16	MPPE1	ENST00000586204.1	ENST00000587381.5	0	0	0	1	0	TARGET-10-PAPACP-04
ALL	ENSG00000154889.16	MPPE1	ENST00000588939.1	ENST00000587381.5	0	0	0	1	0	TARGET-10-PARGHW-04
ALL	ENSG00000154889.16	MPPE1	ENST00000589829.5	ENST00000591667.5	0	0	0	1	0	TARGET-10-PAPMVB-04
ALL	ENSG00000176014.12	TUBB6	ENST00000317702.9	ENST00000586653.5	1	1	1	1	1	TARGET-10-PAPJHB-04
ALL	ENSG00000176014.12	TUBB6	ENST00000590388.5	ENST00000592683.5	0	1	1	1	1	TARGET-10-PAPMFI-04
ALL	ENSG00000176014.12	TUBB6	ENST00000317702.9	ENST00000591909.5	1	1	1	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000176014.12	TUBB6	ENST00000317702.9	ENST00000417736.2	1	0	1	1	1	TARGET-10-PAPACP-04
ALL	ENSG00000176014.12	TUBB6	ENST00000586810.5	ENST00000587204.1	0	0	0	1	0	TARGET-10-PAPNFY-04
ALL	ENSG00000134444.13	KIAA1468	ENST00000398130.6	ENST00000587725.5	1	1	1	1	1	TARGET-10-PAPDJM-04,TARGET-10-PAPNNX-04,TARGET-10-PATCTI-04
ALL	ENSG00000134444.13	KIAA1468	ENST00000398130.6	ENST00000256858.10	1	1	1	1	1	TARGET-10-PAPEFH-04
ALL	ENSG00000134444.13	KIAA1468	ENST00000587714.1	ENST00000587725.5	0	1	1	1	0	TARGET-10-PAPAGK-04
ALL	ENSG00000227500.9	SCAMP4	ENST00000585335.1	ENST00000472442.2	0	0	0	1	0	TARGET-10-PAPJHB-04
ALL	ENSG00000227500.9	SCAMP4	ENST00000452128.6	ENST00000489554.1	0	0	0	1	0	TARGET-10-PARNMF-04
ALL	ENSG00000227500.9	SCAMP4	ENST00000621748.1	ENST00000489554.1	1	0	1	1	1	TARGET-10-PAPECF-04
ALL	ENSG00000227500.9	SCAMP4	ENST00000316097.12	ENST00000409472.5	1	1	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000227500.9	SCAMP4	ENST00000452128.6	ENST00000414057.6	0	1	1	1	1	TARGET-10-PAPNFY-04
