Experiment	GeneId	Control_transcript	Case_transcript	Feature_type	Feature	What	Index	Control_start	Control_end	Case_start	Case_end	Control_MacroScore	Control_MicroScore	Control_Jaccard	Case_MacroScore	Case_MicroScore	Case_Jaccard
ALL	ENSG00000103653.16	ENST00000220003.13	ENST00000567135.5	Prosite	PS00109	Lost_in_cases	1	310	322	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103653.16	ENST00000220003.13	ENST00000439220.6	Prosite	PS00107	Nothing	1	201	222	201	222	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103653.16	ENST00000220003.13	ENST00000439220.6	Prosite	PS00109	Nothing	1	310	322	310	322	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000131652.13	ENST00000326266.12	ENST00000571046.1	Prosite	PS00678	Lost_in_cases	1	183	197	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000131652.13	ENST00000326266.12	ENST00000574957.1	Prosite	PS00678	Lost_in_cases	1	183	197	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000131652.13	ENST00000253952.9	ENST00000574957.1	Prosite	PS00678	Lost_in_cases	1	183	197	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000131652.13	ENST00000326266.12	ENST00000574549.5	Prosite	PS00678	Nothing	1	183	197	159	173	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000322945.10	ENST00000562337.5	Prosite	PS00028	Lost_in_cases	1	368	388	nan	nan	0.09523809523809523	0.006557377049180328	0.006172839506172839	nan	nan	nan
ALL	ENSG00000103495.13	ENST00000322945.10	ENST00000562337.5	Prosite	PS00028	Lost_in_cases	2	339	360	nan	nan	1.0	0.07213114754098361	0.07213114754098361	nan	nan	nan
ALL	ENSG00000103495.13	ENST00000322945.10	ENST00000562337.5	Prosite	PS00028	Lost_in_cases	3	192	212	nan	nan	1.0	0.06885245901639345	0.06885245901639345	nan	nan	nan
ALL	ENSG00000103495.13	ENST00000322945.10	ENST00000562337.5	Prosite	PS00028	Lost_in_cases	4	281	301	nan	nan	1.0	0.06885245901639345	0.06885245901639345	nan	nan	nan
ALL	ENSG00000103495.13	ENST00000322945.10	ENST00000562337.5	Prosite	PS00028	Lost_in_cases	5	309	329	nan	nan	1.0	0.06885245901639345	0.06885245901639345	nan	nan	nan
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000545521.5	Prosite	PS00028	Nothing	1	339	360	316	337	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000545521.5	Prosite	PS00028	Nothing	2	192	212	345	365	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000545521.5	Prosite	PS00028	Nothing	3	368	388	169	189	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000545521.5	Prosite	PS00028	Nothing	4	281	301	258	278	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000545521.5	Prosite	PS00028	Nothing	5	309	329	286	306	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000545521.5	Prosite	PS00028	Lost_in_cases	6	421	442	nan	nan	0.6818181818181818	0.22727272727272727	0.2054794520547945	nan	nan	nan
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000545521.5	Prosite	PS00028	Lost_in_cases	7	454	474	nan	nan	1.0	0.3181818181818182	0.3181818181818182	nan	nan	nan
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000322945.10	Prosite	PS00028	Nothing	1	339	360	339	360	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000322945.10	Prosite	PS00028	Nothing	2	192	212	368	388	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000322945.10	Prosite	PS00028	Nothing	3	368	388	192	212	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000322945.10	Prosite	PS00028	Nothing	4	281	301	281	301	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000322945.10	Prosite	PS00028	Nothing	5	309	329	309	329	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000322945.10	Prosite	PS00028	Lost_in_cases	6	421	442	nan	nan	0.6818181818181818	0.22727272727272727	0.2054794520547945	nan	nan	nan
ALL	ENSG00000103495.13	ENST00000219782.10	ENST00000322945.10	Prosite	PS00028	Lost_in_cases	7	454	474	nan	nan	1.0	0.3181818181818182	0.3181818181818182	nan	nan	nan
ALL	ENSG00000149923.13	ENST00000279387.11	ENST00000561610.1	Prosite	PS00125	Nothing	1	111	116	111	116	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000149923.13	ENST00000279387.11	ENST00000564966.5	Prosite	PS00125	Lost_in_cases	1	111	116	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000205220.11	ENST00000358514.8	ENST00000570304.1	Prosite	PS00854	Lost_in_cases	1	43	90	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000074370.17	ENST00000397041.7	ENST00000574202.1	Prosite	PS00154	Lost_in_cases	1	351	357	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000074370.17	ENST00000570773.5	ENST00000397043.7	Prosite	PS00154	Gained_in_cases	1	nan	nan	351	357	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000174282.11	ENST00000380599.8	ENST00000311403.4	Prosite	PS00028	Nothing	1	339	359	339	359	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000174282.11	ENST00000380599.8	ENST00000311403.4	Prosite	PS00028	Nothing	2	767	787	767	787	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000174282.11	ENST00000380599.8	ENST00000311403.4	Prosite	PS00028	Nothing	3	311	331	311	331	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000174282.11	ENST00000380599.8	ENST00000311403.4	Prosite	PS00028	Nothing	4	728	748	728	748	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000174282.11	ENST00000380599.8	ENST00000311403.4	Prosite	PS00028	Nothing	5	367	388	367	388	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000076604.14	ENST00000580073.1	ENST00000262395.9	Prosite	PS00518	Gained_in_cases	1	nan	nan	34	43	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000076604.14	ENST00000469529.6	ENST00000262396.10	Prosite	PS00518	Gained_in_cases	1	nan	nan	34	43	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000186566.12	ENST00000335500.8	ENST00000591680.5	Prosite	PS00028	Gained_in_cases	1	nan	nan	138	160	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000087191.12	ENST00000310144.10	ENST00000580063.1	Prosite	PS00674	Lost_in_cases	1	289	307	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000152234.15	ENST00000588390.1	ENST00000593152.6	Prosite	PS00152	Gained_in_cases	1	nan	nan	356	365	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000152234.15	ENST00000593152.6	ENST00000587902.1	Prosite	PS00152	Lost_in_cases	1	356	365	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000180448.10	ENST00000313093.6	ENST00000590577.2	Prosite	PS00479	Nothing	1	703	747	338	382	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000072958.8	ENST00000444449.6	ENST00000291439.7	Prosite	PS00991	Nothing	1	265	279	253	267	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000072958.8	ENST00000444449.6	ENST00000291439.7	Prosite	PS00990	Nothing	1	157	177	157	177	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000072958.8	ENST00000444449.6	ENST00000589991.1	Prosite	PS00991	Lost_in_cases	1	265	279	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000072958.8	ENST00000444449.6	ENST00000589991.1	Prosite	PS00990	Lost_in_cases	1	157	177	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000104823.8	ENST00000221418.8	ENST00000597089.5	Prosite	PS00166	Lost_in_cases	1	164	184	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000105221.16	ENST00000311278.10	ENST00000578282.5	Prosite	PS00107	Lost_in_cases	1	158	191	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000105221.16	ENST00000579047.5	ENST00000579345.5	Prosite	PS00108	Lost_in_cases	1	209	221	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000105221.16	ENST00000579047.5	ENST00000579345.5	Prosite	PS00107	Lost_in_cases	1	96	129	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000028277.21	ENST00000526816.6	ENST00000558596.4	Prosite	PS00035	Lost_in_cases	1	213	225	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000028277.21	ENST00000526816.6	ENST00000558596.4	Prosite	PS00027	Lost_in_cases	1	330	353	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000028277.21	ENST00000526816.6	ENST00000558596.4	Prosite	PS00465	Lost_in_cases	1	237	250	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000028277.21	ENST00000526816.6	ENST00000529952.5	Prosite	PS00035	Nothing	1	213	225	213	225	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000028277.21	ENST00000526816.6	ENST00000529952.5	Prosite	PS00027	Nothing	1	330	353	330	353	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000028277.21	ENST00000526816.6	ENST00000529952.5	Prosite	PS00465	Nothing	1	237	250	237	250	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000090372.14	ENST00000263280.10	ENST00000595357.5	Prosite	PS00678	Lost_in_cases	1	453	467	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000090372.14	ENST00000263280.10	ENST00000594581.5	Prosite	PS00678	Lost_in_cases	1	453	467	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000090372.14	ENST00000263280.10	ENST00000599231.5	Prosite	PS00678	Lost_in_cases	1	453	467	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000105438.8	ENST00000330720.6	ENST00000597017.5	Prosite	PS00951	Lost_in_cases	1	31	48	nan	nan	1.0	0.2903225806451613	0.2903225806451613	nan	nan	nan
ALL	ENSG00000105438.8	ENST00000330720.6	ENST00000597017.5	Prosite	PS00952	Nothing	1	126	135	64	73	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000256683.6	ENST00000599258.1	ENST00000243644.8	Prosite	PS00028	Gained_in_cases	1	nan	nan	404	424	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000256683.6	ENST00000599258.1	ENST00000243644.8	Prosite	PS00028	Gained_in_cases	2	nan	nan	348	368	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000256683.6	ENST00000599258.1	ENST00000243644.8	Prosite	PS00028	Gained_in_cases	3	nan	nan	208	228	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000256683.6	ENST00000599258.1	ENST00000243644.8	Prosite	PS00028	Gained_in_cases	4	nan	nan	236	256	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000256683.6	ENST00000599258.1	ENST00000243644.8	Prosite	PS00028	Gained_in_cases	5	nan	nan	320	340	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000256683.6	ENST00000599258.1	ENST00000243644.8	Prosite	PS00028	Gained_in_cases	6	nan	nan	376	396	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000256683.6	ENST00000599258.1	ENST00000243644.8	Prosite	PS00028	Gained_in_cases	7	nan	nan	292	312	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000256683.6	ENST00000599258.1	ENST00000243644.8	Prosite	PS00028	Gained_in_cases	8	nan	nan	264	284	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000154930.14	ENST00000323482.8	ENST00000376726.3	Prosite	PS00455	Lost_in_cases	1	291	302	nan	nan	1.0	0.022018348623853212	0.022018348623853212	nan	nan	nan
ALL	ENSG00000154930.14	ENST00000432802.6	ENST00000484396.1	Prosite	PS00455	Lost_in_cases	1	291	302	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000154930.14	ENST00000323482.8	ENST00000432802.6	Prosite	PS00455	Nothing	1	291	302	291	302	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000154930.14	ENST00000537502.5	ENST00000376726.3	Prosite	PS00455	Lost_in_cases	1	170	181	nan	nan	1.0	0.02112676056338028	0.02112676056338028	nan	nan	nan
ALL	ENSG00000154930.14	ENST00000537502.5	ENST00000484396.1	Prosite	PS00455	Lost_in_cases	1	170	181	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000124228.14	ENST00000371764.8	ENST00000618172.4	Prosite	PS00039	Nothing	1	369	377	338	346	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000124228.14	ENST00000622530.4	ENST00000471144.1	Prosite	PS00039	Lost_in_cases	1	369	377	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000124228.14	ENST00000371764.8	ENST00000484427.5	Prosite	PS00039	Lost_in_cases	1	369	377	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000157540.19	ENST00000338785.7	ENST00000498351.1	Prosite	PS00108	Lost_in_cases	1	283	295	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000157540.19	ENST00000338785.7	ENST00000498351.1	Prosite	PS00107	Lost_in_cases	1	165	188	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000157540.19	ENST00000339659.8	ENST00000398956.2	Prosite	PS00107	Nothing	1	156	179	165	188	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000157540.19	ENST00000339659.8	ENST00000398956.2	Prosite	PS00108	Nothing	1	274	286	283	295	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000160191.17	ENST00000462571.5	ENST00000291539.10	Prosite	PS00126	Gained_in_cases	1	nan	nan	352	363	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000160191.17	ENST00000335512.8	ENST00000291539.10	Prosite	PS00126	Nothing	1	292	303	352	363	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000160191.17	ENST00000291539.10	ENST00000486902.5	Prosite	PS00126	Lost_in_cases	1	352	363	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000239713.8	ENST00000407997.3	ENST00000463934.1	Prosite	PS00903	Lost_in_cases	1	257	295	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000124479.8	ENST00000470584.1	ENST00000378062.5	Prosite	PS01185	Gained_in_cases	1	nan	nan	95	131	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000063601.16	ENST00000445323.6	ENST00000370390.7	Prosite	PS00383	Nothing	1	444	454	436	446	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000063601.16	ENST00000445323.6	ENST00000370387.2	Prosite	PS00383	Lost_in_cases	1	444	454	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000142657.20	ENST00000270776.12	ENST00000477958.5	Prosite	PS00461	Lost_in_cases	1	254	266	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000142657.20	ENST00000270776.12	ENST00000496718.1	Prosite	PS00461	Lost_in_cases	1	254	266	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000343137.8	Prosite	PS00028	Nothing	1	963	984	963	984	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000343137.8	Prosite	PS00028	Nothing	2	161	181	161	181	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000343137.8	Prosite	PS00028	Nothing	3	284	305	284	305	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000343137.8	Prosite	PS00028	Nothing	4	992	1013	992	1013	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000343137.8	Prosite	PS00028	Nothing	5	935	955	191	211	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000343137.8	Prosite	PS00028	Nothing	6	191	211	935	955	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000491815.1	Prosite	PS00028	Lost_in_cases	1	963	984	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000491815.1	Prosite	PS00028	Lost_in_cases	2	161	181	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000491815.1	Prosite	PS00028	Lost_in_cases	3	284	305	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000491815.1	Prosite	PS00028	Lost_in_cases	4	992	1013	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000491815.1	Prosite	PS00028	Lost_in_cases	5	935	955	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000116731.22	ENST00000413440.5	ENST00000491815.1	Prosite	PS00028	Lost_in_cases	6	191	211	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	1	nan	nan	448	470	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	2	nan	nan	637	657	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	3	nan	nan	282	302	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	4	nan	nan	394	414	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	5	nan	nan	506	526	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	6	nan	nan	478	498	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	7	nan	nan	310	330	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	8	nan	nan	254	274	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	9	nan	nan	422	442	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	10	nan	nan	226	246	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	11	nan	nan	338	358	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	12	nan	nan	534	555	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000479282.5	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	13	nan	nan	366	386	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	1	nan	nan	448	470	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	2	nan	nan	637	657	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	3	nan	nan	282	302	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	4	nan	nan	394	414	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	5	nan	nan	506	526	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	6	nan	nan	478	498	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	7	nan	nan	310	330	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	8	nan	nan	254	274	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	9	nan	nan	422	442	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	10	nan	nan	226	246	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	11	nan	nan	338	358	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	12	nan	nan	534	555	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116809.11	ENST00000487785.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	13	nan	nan	366	386	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000117676.13	ENST00000374168.6	ENST00000374163.5	Prosite	PS00108	Lost_in_cases	1	183	195	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000117676.13	ENST00000374168.6	ENST00000374163.5	Prosite	PS00108	Lost_in_cases	2	531	543	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000117676.13	ENST00000374168.6	ENST00000374163.5	Prosite	PS00107	Lost_in_cases	1	68	94	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000117676.13	ENST00000374168.6	ENST00000374163.5	Prosite	PS00107	Lost_in_cases	2	424	447	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000117676.13	ENST00000530607.1	ENST00000531382.5	Prosite	PS00108	Gained_in_cases	1	nan	nan	540	552	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000117676.13	ENST00000530607.1	ENST00000531382.5	Prosite	PS00108	Gained_in_cases	2	nan	nan	192	204	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000117676.13	ENST00000530607.1	ENST00000531382.5	Prosite	PS00107	Gained_in_cases	1	nan	nan	433	456	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000117676.13	ENST00000530607.1	ENST00000531382.5	Prosite	PS00107	Gained_in_cases	2	nan	nan	77	103	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066322.14	ENST00000496932.1	ENST00000413844.3	Prosite	PS01188	Gained_in_cases	1	nan	nan	110	118	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066322.14	ENST00000372458.7	ENST00000478481.5	Prosite	PS01188	Lost_in_cases	1	137	145	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000066322.14	ENST00000372458.7	ENST00000464204.5	Prosite	PS01188	Lost_in_cases	1	137	145	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000066322.14	ENST00000372458.7	ENST00000497569.5	Prosite	PS01188	Lost_in_cases	1	137	145	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000116171.17	ENST00000528311.5	ENST00000407246.6	Prosite	PS00098	Nothing	1	9	27	66	84	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000116171.17	ENST00000528311.5	ENST00000407246.6	Prosite	PS00737	Nothing	1	264	280	321	337	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000116171.17	ENST00000371514.7	ENST00000488965.1	Prosite	PS00098	Lost_in_cases	1	90	108	nan	nan	1.0	0.04702970297029703	0.04702970297029703	nan	nan	nan
ALL	ENSG00000116171.17	ENST00000371514.7	ENST00000488965.1	Prosite	PS00737	Lost_in_cases	1	345	361	nan	nan	1.0	0.04207920792079208	0.04207920792079208	nan	nan	nan
ALL	ENSG00000116171.17	ENST00000408941.7	ENST00000371509.8	Prosite	PS00737	Gained_in_cases	1	nan	nan	301	317	nan	nan	nan	1.0	0.04722222222222222	0.04722222222222222
ALL	ENSG00000185483.11	ENST00000371080.5	ENST00000371079.5	Prosite	PS00021	Nothing	1	361	374	361	374	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000185483.11	ENST00000371080.5	ENST00000371079.5	Prosite	PS00109	Gained_in_cases	1	nan	nan	611	623	nan	nan	nan	1.0	0.023853211009174313	0.023853211009174313
ALL	ENSG00000143033.17	ENST00000370298.8	ENST00000540243.5	Prosite	PS01359	Nothing	1	105	154	3	52	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000143033.17	ENST00000370298.8	ENST00000540243.5	Prosite	PS01359	Nothing	2	202	252	100	150	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000143033.17	ENST00000489480.1	ENST00000545708.5	Prosite	PS01359	Gained_in_cases	1	nan	nan	3	52	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000143033.17	ENST00000489480.1	ENST00000545708.5	Prosite	PS01359	Gained_in_cases	2	nan	nan	100	150	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000143033.17	ENST00000471953.5	ENST00000370303.4	Prosite	PS01359	Gained_in_cases	1	nan	nan	105	154	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000143033.17	ENST00000471953.5	ENST00000370303.4	Prosite	PS01359	Gained_in_cases	2	nan	nan	202	252	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000168710.17	ENST00000369799.9	ENST00000393614.8	Prosite	PS00738	Nothing	1	176	190	129	143	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000168710.17	ENST00000369799.9	ENST00000393614.8	Prosite	PS00739	Nothing	1	311	328	264	281	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000168710.17	ENST00000369799.9	ENST00000481423.1	Prosite	PS00738	Lost_in_cases	1	176	190	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000168710.17	ENST00000369799.9	ENST00000481423.1	Prosite	PS00739	Lost_in_cases	1	311	328	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000197323.11	ENST00000358465.6	ENST00000369543.6	Prosite	PS01359	Nothing	1	890	931	890	931	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000197323.11	ENST00000358465.6	ENST00000369543.6	Prosite	PS00518	Nothing	1	145	154	145	154	0.0	nan	0.0	0.0	nan	0.0
