Experiment	GeneId	Control_transcript	Case_transcript	Feature_type	Feature	What	Index	Control_start	Control_end	Case_start	Case_end	Control_MacroScore	Control_MicroScore	Control_Jaccard	Case_MacroScore	Case_MicroScore	Case_Jaccard
ALL	ENSG00000142733.14	ENST00000470890.1	ENST00000357582.2	Prosite	PS00108	Gained_in_cases	1	nan	nan	767	779	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000142733.14	ENST00000470890.1	ENST00000357582.2	Prosite	PS00107	Gained_in_cases	1	nan	nan	654	677	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000162510.5	ENST00000494561.1	ENST00000373765.4	Prosite	PS01186	Gained_in_cases	1	nan	nan	247	262	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000117834.12	ENST00000533824.5	ENST00000525901.1	Prosite	PS00456	Lost_in_cases	1	204	229	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000078618.21	ENST00000485608.5	ENST00000539524.5	Prosite	PS00143	Gained_in_cases	1	nan	nan	156	179	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116678.19	ENST00000462765.5	ENST00000371059.7	Prosite	PS01355	Gained_in_cases	1	nan	nan	298	328	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000116678.19	ENST00000462765.5	ENST00000371059.7	Prosite	PS01353	Gained_in_cases	1	nan	nan	718	774	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000184588.17	ENST00000329654.8	ENST00000341517.8	Prosite	PS00126	Nothing	1	446	457	446	457	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065243.19	ENST00000370513.9	ENST00000495119.1	Prosite	PS00107	Lost_in_cases	1	615	638	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065243.19	ENST00000370513.9	ENST00000495119.1	Prosite	PS00108	Lost_in_cases	1	730	742	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000009307.15	ENST00000339438.10	ENST00000483407.1	Prosite	PS00352	Lost_in_cases	1	166	185	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000009307.15	ENST00000339438.10	ENST00000483407.1	Prosite	PS00352	Lost_in_cases	2	329	348	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000009307.15	ENST00000339438.10	ENST00000483407.1	Prosite	PS00352	Lost_in_cases	3	499	518	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000009307.15	ENST00000339438.10	ENST00000483407.1	Prosite	PS00352	Lost_in_cases	4	37	56	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	1	509	520	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	2	697	708	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	3	1241	1252	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	4	926	937	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	5	1002	1013	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	6	810	821	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	7	584	595	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	8	198	209	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	9	353	364	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	10	622	633	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	11	1202	1213	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	12	275	286	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	13	471	482	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	14	888	899	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	15	547	558	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	16	433	444	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	17	964	975	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	18	772	783	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	19	315	326	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	20	1040	1051	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	21	1164	1175	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00010	Lost_in_cases	22	659	670	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	1	1225	1250	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	2	570	593	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	3	1025	1049	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	4	298	324	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	5	456	480	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	6	182	207	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	7	987	1011	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	8	1149	1173	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	9	494	518	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	10	795	819	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	11	911	935	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	12	757	781	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	13	338	362	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	14	532	556	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	15	260	284	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	16	645	668	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	17	682	706	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	18	873	897	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	19	415	442	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	20	1187	1211	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	21	607	631	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01187	Lost_in_cases	22	949	973	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	1	1049	1060	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	2	935	946	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	3	743	754	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	4	168	179	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	5	518	529	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	6	207	218	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	7	131	142	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	8	401	412	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	9	593	604	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	10	1331	1346	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	11	668	679	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	12	1087	1098	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	13	51	62	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	14	781	792	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	15	973	984	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	16	90	101	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	17	442	453	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	18	1400	1411	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	19	246	257	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	20	1011	1022	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	21	1135	1146	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	22	897	908	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	23	1173	1184	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	24	324	335	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	25	859	870	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	26	480	491	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	27	1250	1261	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	28	556	567	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS01186	Lost_in_cases	29	819	830	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	1	1049	1060	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	2	935	946	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	3	631	642	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	4	743	754	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	5	362	373	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	6	168	179	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	7	1290	1301	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	8	518	529	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	9	131	142	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	10	207	218	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	11	1331	1342	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	12	593	604	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	13	401	412	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	14	668	679	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	15	284	295	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	16	1087	1098	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	17	819	830	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	18	781	792	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	19	973	984	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	20	442	453	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	21	90	101	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	22	1400	1411	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	23	1011	1022	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	24	246	257	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	25	1135	1146	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	26	1173	1184	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	27	897	908	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	28	324	335	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	29	859	870	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	30	1211	1222	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	31	480	491	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	32	1250	1261	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	33	556	567	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000134250.19	ENST00000256646.6	ENST00000493703.1	Prosite	PS00022	Lost_in_cases	34	51	62	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000143546.9	ENST00000368733.3	ENST00000368732.5	Prosite	PS00303	Nothing	1	nan	nan	54	75	nan	nan	nan	0.0	nan	0.0
ALL	ENSG00000143546.9	ENST00000368733.3	ENST00000368732.5	Prosite	PS00018	Nothing	1	nan	nan	59	71	nan	nan	nan	0.0	nan	0.0
ALL	ENSG00000160789.19	ENST00000368299.7	ENST00000368297.5	Prosite	PS00226	Nothing	1	373	381	292	300	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000122218.14	ENST00000241704.7	ENST00000545266.1	Prosite	PS00678	Lost_in_cases	1	150	164	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000117139.16	ENST00000367264.6	ENST00000367265.7	Prosite	PS01359	Nothing	1	348	392	1179	1221	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000117139.16	ENST00000367264.6	ENST00000367265.7	Prosite	PS01359	Nothing	2	1215	1257	312	356	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000162889.10	ENST00000479009.1	ENST00000294981.8	Prosite	PS00108	Gained_in_cases	1	nan	nan	182	194	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000162889.10	ENST00000479009.1	ENST00000294981.8	Prosite	PS00107	Gained_in_cases	1	nan	nan	70	93	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000180667.10	ENST00000315927.8	ENST00000367084.1	Prosite	PS00028	Nothing	1	320	342	276	298	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000143507.17	ENST00000366899.3	ENST00000477026.5	Prosite	PS00383	Lost_in_cases	1	406	416	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000182827.8	ENST00000366812.5	ENST00000464927.1	Prosite	PS00880	Lost_in_cases	1	104	122	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000179456.10	ENST00000358704.4	ENST00000622512.1	Prosite	PS00028	Nothing	1	421	441	372	392	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000179456.10	ENST00000358704.4	ENST00000622512.1	Prosite	PS00028	Nothing	2	449	469	468	489	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000179456.10	ENST00000358704.4	ENST00000622512.1	Prosite	PS00028	Nothing	3	477	498	412	432	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000179456.10	ENST00000358704.4	ENST00000622512.1	Prosite	PS00028	Nothing	4	381	401	440	460	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000035687.9	ENST00000366535.3	ENST00000468215.1	Prosite	PS01266	Lost_in_cases	1	37	44	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000035687.9	ENST00000366535.3	ENST00000468215.1	Prosite	PS00513	Lost_in_cases	1	165	176	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000115884.10	ENST00000403076.5	ENST00000254351.8	Prosite	PS00964	Gained_in_cases	1	nan	nan	276	286	nan	nan	nan	1.0	0.07333333333333333	0.07333333333333333
ALL	ENSG00000138101.18	ENST00000398951.6	ENST00000288642.12	Prosite	PS01357	Gained_in_cases	1	nan	nan	243	270	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000084774.13	ENST00000464159.1	ENST00000403525.5	Prosite	PS00482	Gained_in_cases	1	nan	nan	1406	1414	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000084774.13	ENST00000464159.1	ENST00000403525.5	Prosite	PS00097	Gained_in_cases	1	nan	nan	1906	1913	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000084774.13	ENST00000464159.1	ENST00000403525.5	Prosite	PS00483	Gained_in_cases	1	nan	nan	1621	1632	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000084774.13	ENST00000464159.1	ENST00000403525.5	Prosite	PS00866	Gained_in_cases	1	nan	nan	1020	1034	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000084774.13	ENST00000464159.1	ENST00000403525.5	Prosite	PS00866	Gained_in_cases	2	nan	nan	550	564	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000084774.13	ENST00000464159.1	ENST00000403525.5	Prosite	PS00867	Gained_in_cases	1	nan	nan	617	624	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000084774.13	ENST00000464159.1	ENST00000403525.5	Prosite	PS00867	Gained_in_cases	2	nan	nan	1149	1156	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS00010	Nothing	1	268	279	268	279	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS00010	Nothing	2	228	239	228	239	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS00010	Nothing	3	309	320	309	320	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS00010	Nothing	4	190	201	190	201	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS01186	Nothing	1	199	212	199	212	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS01186	Nothing	2	318	332	318	332	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS01186	Nothing	3	237	252	237	252	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS01186	Nothing	4	277	292	277	292	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS01187	Nothing	1	214	237	254	277	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS01187	Nothing	2	254	277	214	237	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS01187	Nothing	3	334	359	334	359	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS01187	Nothing	4	44	70	44	70	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000115380.19	ENST00000394555.6	ENST00000355426.7	Prosite	PS01187	Nothing	5	294	318	294	318	0.0	nan	0.0	0.0	nan	0.0
